geoid,intptlat,intptlon
410510041014074,45.600109,-122.75882
410510041014077,45.598995,-122.76152
410510041014091,45.599049,-122.75665
410510041013003,45.602196,-122.7514
410510041013004,45.601856,-122.75082
410510041011020,45.604725,-122.75053
410510041013007,45.606762,-122.76551
410510041014079,45.597912,-122.76582
410510041014066,45.600468,-122.76573
410510041014026,45.604446,-122.76924
410510041014049,45.603935,-122.76721
410510041011021,45.606377,-122.75483
410510041011005,45.607918,-122.75539
410510041024038,45.590195,-122.74866
410510041024039,45.589916,-122.74841
410510041011038,45.595085,-122.72977
410510041013010,45.600864,-122.74429
410510041012028,45.593334,-122.73387
410510041011040,45.594746,-122.7314
410510041011035,45.59626,-122.73141
410510041011031,45.597012,-122.73363
410510041013018,45.600094,-122.74696
410510041013011,45.600788,-122.74696
410519800001107,45.544197,-122.67941
410519800001105,45.54372,-122.68012
410519800001096,45.54567,-122.68377
410510028023016,45.530647,-122.60945
410510019001006,45.532578,-122.62184
410510019001003,45.532799,-122.62213
410510027022019,45.53318,-122.6107
410510019004005,45.533016,-122.62431
410510027022013,45.533726,-122.62067
410510027021044,45.535435,-122.62077
410510027021047,45.53569,-122.62148
410510027021035,45.53619,-122.6217
410510026003025,45.533512,-122.62375
410510026001012,45.546139,-122.62423
410510019001004,45.532284,-122.61961
410510027012008,45.543571,-122.6188
410510027012009,45.54414,-122.62077
410510028023015,45.530647,-122.60816
410510018011030,45.530704,-122.59861
410510028023025,45.532658,-122.60071
410510017017031,45.533062,-122.59403
410510028022020,45.534336,-122.60291
410510017017004,45.53545,-122.58752
410510028022006,45.535812,-122.60558
410510029024004,45.535,-122.59144
410510017017009,45.534191,-122.59073
410510017011004,45.534573,-122.58412
410510017021020,45.531319,-122.5699
410510017021009,45.532047,-122.57799
410510017011022,45.533276,-122.57971
410510017011013,45.534042,-122.58215
410510029012027,45.548969,-122.58905
410510029032027,45.533562,-122.57841
410510029012019,45.550354,-122.58971
410510029031012,45.54982,-122.57467
410510029023025,45.533985,-122.57944
410510017021006,45.532024,-122.57302
410510029032025,45.533188,-122.57394
410510079002024,45.550686,-122.5568
410510017021003,45.531567,-122.5687
410510017021019,45.531361,-122.56879
410510081003045,45.531796,-122.56754
410510017021002,45.531853,-122.56836
410510081003016,45.532116,-122.56504
410510031002012,45.558353,-122.63713
410510031002015,45.558361,-122.63865
410510031001051,45.559666,-122.63661
410510031002017,45.558365,-122.63967
410510031002018,45.558365,-122.64017
410510031001049,45.559662,-122.63564
410510031001046,45.559662,-122.63409
410510031001052,45.559669,-122.63712
410510031001044,45.559662,-122.63303
410510031001055,45.559673,-122.63864
410510031001043,45.559662,-122.63251
410510031001056,45.559677,-122.63915
410510031001040,45.559662,-122.63093
410510031001059,45.559681,-122.64067
410510031001030,45.560886,-122.63564
410510031001032,45.56089,-122.63461
410510031001035,45.560898,-122.63303
410510031001036,45.560898,-122.63251
410510031001039,45.560905,-122.63092
410510031001028,45.560905,-122.6366
410510031001024,45.560913,-122.63863
410510031001022,45.560917,-122.63965
410510031001020,45.560921,-122.64066
410510031001019,45.562115,-122.64065
410510031001017,45.562115,-122.63963
410510031001015,45.562115,-122.63863
410510031001013,45.562111,-122.63761
410510031001011,45.562111,-122.6366
410510031001009,45.562096,-122.63563
410510031001007,45.562099,-122.63461
410510031001005,45.562103,-122.63356
410510031001003,45.562107,-122.6325
410510031001001,45.562107,-122.63145
410510036022069,45.563564,-122.63895
410510031001026,45.560909,-122.63762
410510036023042,45.56356,-122.64322
410510036022063,45.56356,-122.64215
410510036022065,45.563564,-122.64108
410510036022067,45.563568,-122.64001
410510036022053,45.563568,-122.63787
410510036022051,45.563572,-122.6368
410510036021064,45.563572,-122.63573
410510036021062,45.563576,-122.63467
410510036021060,45.56358,-122.6336
410510036022060,45.565163,-122.64108
410510036021058,45.56358,-122.63253
410510036021056,45.563583,-122.63146
410510036023041,45.565159,-122.64322
410510036023040,45.565163,-122.64268
410510036022062,45.565163,-122.64215
410510036022042,45.566074,-122.64082
410510036022058,45.565166,-122.64001
410510036022057,45.56517,-122.63948
410510036022056,45.56517,-122.63895
410510036022055,45.565174,-122.6384
410510036022046,45.565174,-122.63787
410510036022047,45.565174,-122.63734
410510036022048,45.565174,-122.6368
410510036022049,45.565178,-122.63627
410510036021045,45.565178,-122.63573
410510036021040,45.566086,-122.63547
410510036021047,45.565182,-122.63467
410510036021048,45.565182,-122.63413
410510036021049,45.565186,-122.6336
410510036021053,45.565189,-122.63145
410510036021050,45.565186,-122.63306
410510036021051,45.565186,-122.63252
410510036021052,45.565186,-122.63199
410510036021054,45.565193,-122.63092
410510036023032,45.565376,-122.64651
410510036023031,45.566071,-122.64295
410510036022043,45.566071,-122.64188
410510036023034,45.565384,-122.64853
410510036023033,45.56538,-122.64751
410510036022041,45.566078,-122.63975
410510036022040,45.566078,-122.63868
410510036022039,45.566082,-122.63761
410510036023029,45.566311,-122.64401
410510036022038,45.566082,-122.63654
410510036021039,45.566326,-122.63546
410510036021041,45.566086,-122.6344
410510036021042,45.56609,-122.63333
410510036021044,45.566097,-122.63119
410510036032010,45.566341,-122.63016
410510036023020,45.566559,-122.64401
410510036023019,45.566559,-122.64296
410510036022031,45.566559,-122.64188
410510036022032,45.566566,-122.64082
410510036022033,45.56657,-122.63975
410510036022023,45.566574,-122.63867
410510036022022,45.566578,-122.6376
410510036022021,45.566578,-122.63654
410510036021030,45.566578,-122.63547
410510036021031,45.566582,-122.6344
410510036023017,45.567478,-122.64322
410510036022030,45.567478,-122.64215
410510036021032,45.566586,-122.63332
410510036021033,45.566586,-122.63226
410510036021020,45.567509,-122.63092
410510036022028,45.567482,-122.64108
410510036022024,45.567486,-122.63894
410510036022019,45.567493,-122.6368
410510036021029,45.567493,-122.63573
410510036021027,45.567497,-122.63467
410510036021025,45.567501,-122.63359
410510036021023,45.567501,-122.63252
410510036021021,45.567505,-122.63145
410510036022009,45.568668,-122.64215
410510036022011,45.568672,-122.64108
410510036022013,45.568672,-122.64001
410510036022015,45.568676,-122.63894
410510036021014,45.569103,-122.63359
410510036021016,45.569107,-122.63252
410510036021018,45.569111,-122.63145
410510073001007,45.591473,-122.63449
410510073001002,45.6063,-122.61045
410510073001004,45.602802,-122.63832
410510072012022,45.60614,-122.65572
410510073001003,45.60701,-122.63958
410510102003015,45.594826,-122.5657
410510071001090,45.622505,-122.81248
410510072021001,45.602383,-122.65777
410510071002066,45.629372,-122.81564
410510071001093,45.624954,-122.81332
410510071001089,45.628185,-122.81983
410510071001086,45.621868,-122.81199
410510071001092,45.623283,-122.81261
410510071001087,45.624531,-122.81472
410510043001033,45.612549,-122.79808
410510043001001,45.618576,-122.79748
410510043001002,45.61903,-122.80106
410510072021296,45.621136,-122.78905
410510041014007,45.613956,-122.77243
410510041014014,45.614338,-122.77546
410510041014095,45.615376,-122.77382
410510081003005,45.533749,-122.56327
410510072021073,45.617413,-122.77018
410510081003011,45.53286,-122.56468
410510081003009,45.533226,-122.56405
410510078002044,45.533726,-122.56448
410510080012022,45.534374,-122.5577
410510080011034,45.537098,-122.56026
410510080011015,45.542,-122.55938
410510078002042,45.538181,-122.56188
410510078002039,45.545391,-122.56025
410510080011012,45.540295,-122.55975
410510079002027,45.547295,-122.55716
410510080011007,45.54707,-122.5509
410510078002040,45.544697,-122.56101
410510079002017,45.54763,-122.55708
410510078002030,45.547375,-122.55934
410510078002031,45.547359,-122.55852
410510078002033,45.547127,-122.55794
410510080011002,45.547691,-122.5516
410510029031008,45.548347,-122.56386
410510029031018,45.549801,-122.5658
410510078002028,45.548351,-122.56063
410510078002022,45.547935,-122.55792
410510080011005,45.546719,-122.55658
410510080011006,45.547195,-122.55502
410510080011010,45.54266,-122.55997
410510081003013,45.533298,-122.56456
410510081003012,45.533112,-122.56464
410510094004005,45.544933,-122.53528
410510094004004,45.545689,-122.53669
410510029032028,45.532139,-122.56824
410510080011001,45.547852,-122.55064
410510080011036,45.544815,-122.55838
410510094004007,45.545197,-122.53128
410510094004003,45.545815,-122.53536
410510080021003,45.546509,-122.5422
410510094004001,45.544884,-122.52615
410510080021001,45.547211,-122.54209
410510094004009,45.544891,-122.53265
410510095012028,45.548599,-122.51011
410510094004008,45.544338,-122.52924
410510094004006,45.544239,-122.52356
410510094004024,45.542187,-122.51316
410510094004020,45.542904,-122.51324
410510094001006,45.541531,-122.50758
410510095011011,45.548756,-122.50826
410510095011010,45.549507,-122.50854
410510095011006,45.549656,-122.50883
410510096051003,45.542583,-122.49386
410510096051017,45.537476,-122.49377
410510096051014,45.539009,-122.49186
410510102001061,45.54348,-122.49406
410510036023001,45.569813,-122.64322
410510036022007,45.569813,-122.64162
410510036022006,45.569813,-122.64108
410510036022004,45.569817,-122.64001
410510036022002,45.569817,-122.63894
410510032004001,45.551277,-122.64248
410510030003003,45.552578,-122.61768
410510030004001,45.553143,-122.62032
410510030004000,45.552757,-122.62091
410510030001025,45.558937,-122.62092
410510074002014,45.56303,-122.61378
410510036031012,45.569466,-122.62033
410510036031007,45.570538,-122.62148
410510074002004,45.567188,-122.60793
410510076002018,45.556065,-122.5998
410510074001014,45.563896,-122.60008
410510073001169,45.565346,-122.57816
410510074001005,45.567524,-122.60385
410510076001002,45.564503,-122.59053
410510076001000,45.565556,-122.58447
410510073001189,45.565166,-122.5772
410510029031036,45.551189,-122.57813
410510029031009,45.551743,-122.57314
410510029012016,45.551765,-122.5897
410510029031011,45.55188,-122.57709
410510029012008,45.553169,-122.58899
410510029012004,45.554653,-122.58968
410510073001188,45.564014,-122.57435
410510073001177,45.56855,-122.57317
410510077001041,45.558422,-122.56458
410510073001175,45.568947,-122.58007
410510078001007,45.556931,-122.56637
410510078002004,45.554512,-122.56668
410510078002019,45.551311,-122.56356
410510078001008,45.556286,-122.56699
410510077001040,45.559044,-122.56361
410510077001019,45.559105,-122.56535
410510077001003,45.56028,-122.56181
410510073001249,45.562233,-122.56196
410510073001248,45.56218,-122.56075
410510073001081,45.570999,-122.54974
410510073001088,45.568855,-122.5519
410510073001194,45.565899,-122.55651
410510073001245,45.568573,-122.56207
410510077001007,45.562073,-122.5658
410510073001205,45.563309,-122.55996
410510077002000,45.563194,-122.57442
410510077001005,45.561214,-122.56281
410510077002001,45.563606,-122.57356
410510073001193,45.565952,-122.5572
410510073001101,45.566185,-122.54867
410510073001091,45.566887,-122.55516
410510073001178,45.568119,-122.56777
410510073001105,45.566704,-122.5554
410510073001196,45.565861,-122.55311
410510073001092,45.568897,-122.55254
410510073001087,45.568829,-122.5499
410510095023010,45.556496,-122.53787
410510073001086,45.570335,-122.5491
410510073001202,45.562023,-122.54037
410510073001068,45.572716,-122.53558
410510073001238,45.555012,-122.51317
410510095012003,45.554581,-122.52183
410510073001240,45.55479,-122.52186
410510073001223,45.555508,-122.51862
410510004023004,45.480289,-122.60803
410510072011024,45.60947,-122.68178
410510098012011,45.506702,-122.47439
410510072011047,45.611942,-122.68059
410510099052009,45.48053,-122.46889
410510099034014,45.479343,-122.46647
410510099052018,45.481834,-122.46398
410510099034010,45.479179,-122.46095
410510099034020,45.476048,-122.46568
410510072011039,45.611603,-122.68155
410510097022001,45.51268,-122.47672
410510006014001,45.489262,-122.57509
410510093021012,45.524223,-122.53393
410510093011020,45.527939,-122.49802
410510097021014,45.518337,-122.4837
410510005023020,45.476322,-122.58085
410510097021003,45.517288,-122.48217
410510097022015,45.505753,-122.48262
410510091022014,45.491261,-122.51932
410510085001002,45.487484,-122.54039
410510093011010,45.531952,-122.4974
410510098033026,45.494823,-122.48051
410510005023022,45.476322,-122.57985
410510005024015,45.48,-122.58855
410510098033027,45.494827,-122.48286
410510094001023,45.538254,-122.50022
410510102001060,45.548309,-122.49326
410510102003102,45.549511,-122.4908
410510102003115,45.548573,-122.47656
410510006024014,45.479969,-122.57513
410510102003148,45.551018,-122.47246
410510006024026,45.479988,-122.57616
410510006024023,45.480026,-122.5777
410510006024022,45.480038,-122.57821
410510089012009,45.475288,-122.53477
410510102003041,45.582584,-122.54323
410510092021004,45.518585,-122.51519
410510006024017,45.481258,-122.57614
410510006024020,45.481472,-122.57767
410510093011019,45.528351,-122.49821
410510006014026,45.482067,-122.57606
410510093011027,45.52673,-122.49863
410510006024007,45.481125,-122.57512
410510069001031,45.515862,-122.74054
410510005011019,45.482441,-122.59005
410510097023007,45.51865,-122.49142
410510093021010,45.525276,-122.53316
410510093021007,45.524654,-122.52857
410510069002005,45.50552,-122.73042
410510072021013,45.640865,-122.75311
410510072021040,45.636353,-122.75591
410510064022016,45.433506,-122.70513
410510072021015,45.645424,-122.75565
410510072011036,45.618374,-122.70551
410510072011005,45.641415,-122.74369
410510064022036,45.437359,-122.71028
410510070004045,45.543083,-122.78391
410510070004029,45.544205,-122.78389
410510070002053,45.535076,-122.75697
410510070002081,45.533955,-122.75333
410510091024016,45.482773,-122.52044
410510072011052,45.610233,-122.68277
410510072011041,45.613647,-122.68038
410510091024021,45.483761,-122.52042
410510099033019,45.478764,-122.4867
410510099033022,45.477779,-122.48556
410510089011023,45.474651,-122.50757
410510089011024,45.472866,-122.50747
410510099032024,45.473606,-122.46246
410510089011041,45.473801,-122.49579
410510099032014,45.474323,-122.49279
410510089011082,45.477116,-122.50217
410510091023004,45.484573,-122.49074
410510059004008,45.496777,-122.67839
410510089011001,45.481792,-122.49276
410510057001058,45.500591,-122.67706
410510059001051,45.49958,-122.67552
410510057001047,45.502956,-122.67759
410510057002027,45.508553,-122.67911
410510057002025,45.508392,-122.68139
410510057002028,45.508442,-122.67801
410510057001064,45.50301,-122.67425
410510057001004,45.505985,-122.67235
410510057003025,45.506805,-122.67101
410510010003019,45.504543,-122.66072
410510010003046,45.501839,-122.655
410510010003052,45.501518,-122.65459
410510010003036,45.502399,-122.65628
410510010003027,45.503162,-122.66073
410510010003028,45.502827,-122.66083
410510010003024,45.503811,-122.66072
410510010003020,45.504501,-122.66085
410510011021123,45.505058,-122.65059
410510011021112,45.505959,-122.65006
410510011021106,45.506172,-122.66071
410510011021058,45.506611,-122.65294
410510011021051,45.508053,-122.65226
410510011021056,45.507378,-122.65032
410510011021083,45.507694,-122.66077
410510011021054,45.507908,-122.65142
410510011021060,45.507561,-122.65342
410510011011164,45.50631,-122.66431
410510011011167,45.507954,-122.66427
410510011021048,45.509026,-122.65225
410510011021049,45.509167,-122.65142
410510011021047,45.509266,-122.6528
410510011021026,45.509682,-122.6503
410510011021114,45.505413,-122.66086
410510011021103,45.506962,-122.66073
410510011011165,45.505363,-122.66278
410510011011169,45.50872,-122.66779
410510057001000,45.507519,-122.66975
410510011021023,45.510456,-122.65291
410510064042025,45.439888,-122.72996
410510064042028,45.440861,-122.73029
410510066022004,45.475204,-122.699
410510066022005,45.474724,-122.70171
410510066022002,45.474579,-122.70032
410510059001023,45.488876,-122.67295
410510059001012,45.489227,-122.67181
410510001001031,45.471085,-122.66151
410510005012005,45.481152,-122.59316
410510005013011,45.481159,-122.5983
410510072011053,45.610977,-122.68208
410510089021059,45.465431,-122.55415
410510003023016,45.464672,-122.6217
410510005012020,45.477802,-122.58982
410510005024018,45.478588,-122.58866
410510006012019,45.478668,-122.56121
410510005023008,45.477901,-122.58868
410510016021030,45.518017,-122.56593
410510017023004,45.522633,-122.5707
410510005013010,45.481159,-122.59572
410510004022042,45.481167,-122.60603
410510022031007,45.547318,-122.67583
410510004022041,45.481171,-122.60802
410510034013008,45.556431,-122.66853
410510005013007,45.482433,-122.59925
410510034013013,45.556442,-122.67036
410510035013008,45.560928,-122.69378
410510035014030,45.557224,-122.67756
410510038021047,45.570618,-122.67905
410510092012011,45.520409,-122.53563
410510041011048,45.592873,-122.73113
410510041023026,45.582645,-122.7485
410510069001045,45.512253,-122.72032
410510092012006,45.520721,-122.53173
410510070002068,45.527805,-122.73229
410510092013000,45.513695,-122.53349
410510064022009,45.445347,-122.70274
410510068021000,45.498428,-122.71362
410510069002014,45.505939,-122.74309
410510092012010,45.518467,-122.53323
410510092012024,45.516808,-122.53562
410510097011004,45.518311,-122.50529
410510097011005,45.51746,-122.50726
410510066011010,45.470612,-122.73444
410510066012014,45.471455,-122.7323
410510066012000,45.475819,-122.73297
410510093013007,45.520706,-122.50427
410510066012010,45.473507,-122.73601
410510064032007,45.449448,-122.71455
410510001005012,45.459686,-122.654
410510064032009,45.451553,-122.71671
410510001004016,45.4604,-122.65201
410510001004010,45.461113,-122.65201
410510064021004,45.457279,-122.71008
410510001005008,45.461121,-122.654
410510064032000,45.455475,-122.71342
410510093013008,45.520702,-122.50551
410510043001031,45.614819,-122.80307
410510065021028,45.462711,-122.70303
410510066011011,45.472717,-122.73606
410510097011010,45.516941,-122.50581
410510097011003,45.518223,-122.50357
410510064021015,45.452351,-122.70638
410510097011002,45.518276,-122.50229
410510091023010,45.482746,-122.49177
410510091023006,45.48394,-122.49058
410510099033021,45.478039,-122.487
410510098032000,45.489956,-122.479
410510098032007,45.489006,-122.48167
410510098032005,45.488186,-122.48338
410510098032009,45.487934,-122.48133
410510099032023,45.472584,-122.46258
410510099032006,45.474022,-122.46308
410510099032009,45.473488,-122.46705
410510003024013,45.473034,-122.63903
410510085001024,45.477428,-122.54474
410510085001020,45.478233,-122.54472
410510089013004,45.473389,-122.54189
410510099034007,45.477734,-122.45872
410510089013002,45.475082,-122.54546
410510089013015,45.468868,-122.54546
410510089011019,45.472794,-122.5228
410510089011002,45.482128,-122.49169
410510099033015,45.478962,-122.46835
410510069001079,45.507816,-122.74352
410510069001077,45.508289,-122.74284
410510069001076,45.50951,-122.73792
410510059004006,45.496284,-122.67783
410510068011009,45.492702,-122.73388
410510069002022,45.500977,-122.74123
410510046022011,45.506546,-122.71529
410510057001069,45.50145,-122.67524
410510057001045,45.50153,-122.67774
410510057001034,45.502922,-122.67773
410510057003002,45.511024,-122.67437
410510057002024,45.509579,-122.6808
410510057002023,45.509827,-122.67953
410510064042027,45.440636,-122.73248
410510057002026,45.508728,-122.68011
410510010003023,45.503822,-122.66084
410510057001002,45.507336,-122.66879
410510003012028,45.481026,-122.63532
410510003012027,45.480976,-122.63477
410510089011005,45.476517,-122.49554
410510099031014,45.479511,-122.45836
410510069002015,45.50333,-122.74183
410510010003077,45.500317,-122.65039
410510010003078,45.500114,-122.65015
410510009023004,45.496437,-122.63715
410510009013015,45.497631,-122.63449
410510012023025,45.506382,-122.64899
410510012023027,45.505604,-122.64728
410510012023030,45.506607,-122.64588
410510012023023,45.50692,-122.6488
410510012023031,45.507793,-122.64599
410510012023020,45.508179,-122.64697
410510012023014,45.509247,-122.646
410510012023021,45.507713,-122.648
410510012023016,45.508877,-122.64697
410510012023010,45.50935,-122.64799
410510012023007,45.510147,-122.64878
410510012023000,45.510941,-122.64616
410510061001005,45.488506,-122.70163
410510058003000,45.498375,-122.68983
410510058003001,45.49836,-122.69076
410510059001029,45.481735,-122.67341
410510064042002,45.446896,-122.73122
410510064042032,45.442993,-122.74194
410510063001045,45.446045,-122.66451
410510064031002,45.444492,-122.72057
410510064031014,45.442169,-122.72208
410510064031022,45.44146,-122.72207
410510064031007,45.444305,-122.72207
410510064022039,45.43412,-122.70879
410510064031008,45.443237,-122.72206
410510064031015,45.442173,-122.72007
410510064031018,45.441723,-122.7146
410510065011038,45.45612,-122.72338
410510065011031,45.456802,-122.72887
410510065011039,45.45507,-122.72059
410510065011001,45.466946,-122.72908
410510065011021,45.461079,-122.7299
410510066011001,45.475239,-122.72519
410510066011023,45.47525,-122.72375
410510065011020,45.461082,-122.72889
410510067012004,45.486477,-122.74231
410510074001004,45.567772,-122.60555
410510074002013,45.563816,-122.60742
410510075001015,45.559757,-122.60847
410510077001036,45.556122,-122.57303
410510005013005,45.482433,-122.59796
410510081003023,45.530373,-122.56268
410510097011001,45.518246,-122.50037
410510081003031,45.528629,-122.56649
410510082022019,45.51693,-122.54555
410510005013003,45.482433,-122.59667
410510064021016,45.453102,-122.70477
410510093022002,45.53318,-122.53247
410510093022010,45.529354,-122.53231
410510070002095,45.562447,-122.79369
410510070002099,45.555183,-122.80517
410510070002084,45.533161,-122.76308
410510070002086,45.531876,-122.75872
410510073001039,45.575943,-122.57678
410510070002018,45.552273,-122.78621
410510070002019,45.548611,-122.78285
410510073001180,45.567181,-122.56952
410510073001185,45.566063,-122.56805
410510073001211,45.564152,-122.56815
410510029031027,45.54451,-122.56913
410510029031028,45.545994,-122.56827
410510029031023,45.545471,-122.5683
410510029031037,45.544796,-122.5662
410510029031004,45.546661,-122.56651
410510029031010,45.551151,-122.5694
410510029031020,45.541805,-122.56246
410510073001237,45.555042,-122.51596
410510029031026,45.545624,-122.56683
410510029031005,45.543541,-122.56512
410510095012009,45.552433,-122.51524
410510073001236,45.558022,-122.51596
410510073001073,45.562855,-122.5183
410510095012013,45.5508,-122.51646
410510095012020,45.549107,-122.51641
410510095012019,45.547562,-122.51681
410510095012024,45.545486,-122.51652
410510095012026,45.545998,-122.53059
410510094004017,45.543018,-122.52311
410510094004018,45.542362,-122.51651
410510083021005,45.50045,-122.55964
410510083021009,45.503483,-122.56145
410510089021016,45.472546,-122.5603
410510022034002,45.541733,-122.66066
410510006023010,45.476738,-122.57827
410510089021017,45.471752,-122.55901
410510089021019,45.472137,-122.56149
410510085002014,45.476711,-122.55677
410510006021015,45.476864,-122.56519
410510006021007,45.478508,-122.56516
410510006013017,45.480892,-122.56585
410510084001001,45.500553,-122.54154
410510070002079,45.53664,-122.76106
410510070001021,45.523926,-122.76011
410510070001042,45.523308,-122.75848
410510070001037,45.5242,-122.74759
410510017023025,45.520779,-122.56911
410510070001036,45.522449,-122.74464
410510017023029,45.519428,-122.56958
410510017023028,45.520119,-122.56918
410510017023024,45.521481,-122.56925
410510017021031,45.526714,-122.5696
410510017021028,45.527431,-122.56956
410510069001083,45.508064,-122.7317
410510089021024,45.470669,-122.56543
410510063001016,45.451973,-122.67044
410510063001063,45.452644,-122.67075
410510063001025,45.459892,-122.67751
410510001001032,45.467304,-122.6624
410510001005017,45.458557,-122.65652
410510099032025,45.463444,-122.47667
410510059001030,45.483849,-122.67342
410510059001037,45.484367,-122.67082
410510059001034,45.478535,-122.66933
410510002003002,45.473885,-122.6409
410510003012031,45.480103,-122.63529
410510003012039,45.479485,-122.64056
410510009012013,45.498821,-122.63058
410510010002032,45.494034,-122.6435
410510010002068,45.491608,-122.64367
410510010002033,45.495102,-122.644
410510010002045,45.49712,-122.64155
410510008023011,45.492535,-122.61195
410510008023012,45.492538,-122.61391
410510008023018,45.492153,-122.61585
410510008023017,45.492153,-122.6179
410510008023010,45.492535,-122.61
410510008023008,45.492924,-122.61196
410510008023002,45.493309,-122.61391
410510008023006,45.492928,-122.61586
410510008023005,45.492931,-122.61789
410510014004012,45.506325,-122.61308
410510008023000,45.493305,-122.61
410510014005019,45.504974,-122.61972
410510014004017,45.505646,-122.61306
410510014004008,45.507324,-122.6131
410510007023025,45.491192,-122.59558
410510007023032,45.49044,-122.59276
410510007023034,45.491169,-122.59275
410510007023027,45.491177,-122.59455
410510007024025,45.491199,-122.59713
410510007024026,45.491203,-122.59765
410510007024029,45.491375,-122.59919
410510007023029,45.492592,-122.59274
410510007022011,45.493309,-122.59016
410510007023031,45.493317,-122.59273
410510007023023,45.493004,-122.59608
410510007024017,45.493008,-122.59711
410510007024018,45.493011,-122.59763
410510007024020,45.493015,-122.59866
410510007022009,45.494759,-122.59093
410510007023018,45.494759,-122.59196
410510007023016,45.494762,-122.59298
410510007023015,45.494762,-122.5935
410510007023013,45.494804,-122.59452
410510007023011,45.494808,-122.59555
410510007024015,45.494816,-122.59658
410510007024013,45.49482,-122.5976
410510007024011,45.494827,-122.59863
410510007022005,45.495831,-122.59016
410510007023003,45.496571,-122.59297
410510007023001,45.496571,-122.59195
410510007023005,45.496567,-122.59399
410510007023007,45.496567,-122.59502
410510007023009,45.496582,-122.59604
410510016013018,45.508095,-122.58759
410510007024001,45.496578,-122.59708
410510007024005,45.49659,-122.59914
410510007024003,45.496586,-122.59811
410510016014007,45.506229,-122.59274
410510007022020,45.491165,-122.59018
410510083011032,45.49276,-122.5782
410510007022007,45.494755,-122.58991
410510007012009,45.501083,-122.58916
410510007022013,45.492588,-122.59016
410510083022020,45.494129,-122.55656
410510083021022,45.500271,-122.56586
410510093012008,45.524059,-122.50954
410510082022023,45.515102,-122.54449
410510089021057,45.46912,-122.54987
410510091022022,45.492813,-122.52077
410510089021031,45.468273,-122.56831
410510089011013,45.474987,-122.52011
410510090002002,45.487728,-122.52531
410510089011049,45.463268,-122.5177
410510089013008,45.471195,-122.54492
410510094005005,45.536343,-122.50001
410510095023017,45.55336,-122.52946
410510091024004,45.491371,-122.493
410510097012016,45.507946,-122.49804
410510098031007,45.492317,-122.47462
410510098031008,45.491341,-122.47083
410510064031001,45.442177,-122.7161
410510065021042,45.454308,-122.71996
410510065022024,45.456802,-122.7185
410510065021040,45.454655,-122.71791
410510064022045,45.433212,-122.71233
410510063002022,45.447002,-122.68375
410510063002017,45.441727,-122.67187
410510089011030,45.473698,-122.50149
410510089011061,45.463974,-122.49568
410510089011042,45.472984,-122.49493
410510063002028,45.440937,-122.67178
410510089013001,45.475399,-122.54768
410510089012008,45.475788,-122.52988
410510064021003,45.457081,-122.70765
410510089011065,45.462814,-122.5251
410510086002033,45.461956,-122.58886
410510089011064,45.463364,-122.52672
410510063001040,45.449852,-122.66341
410510089011066,45.461929,-122.51994
410510093022008,45.529003,-122.53608
410510091024010,45.482094,-122.4928
410510091022019,45.492928,-122.50526
410510091024005,45.489227,-122.49385
410510017021030,45.528126,-122.5689
410510017021036,45.531639,-122.5704
410510029032024,45.532738,-122.57073
410510084001002,45.501289,-122.54356
410510083021014,45.501114,-122.54865
410510006013020,45.480034,-122.56537
410510083021015,45.498062,-122.54866
410510083021025,45.498886,-122.55087
410510083021013,45.500664,-122.55023
410510084001005,45.498615,-122.54672
410510089021007,45.475723,-122.55492
410510083021002,45.503426,-122.55208
410510089021014,45.475769,-122.55394
410510089021006,45.475456,-122.55728
410510089021012,45.47456,-122.55095
410510089021009,45.473843,-122.54859
410510083021000,45.503399,-122.54866
410510006021014,45.475437,-122.5656
410510084002012,45.490635,-122.54514
410510084002004,45.495945,-122.54684
410510084002007,45.493259,-122.54513
410510084002006,45.493084,-122.54402
410510089021026,45.471783,-122.56703
410510029032015,45.533615,-122.56483
410510084002008,45.493244,-122.54626
410510016021029,45.518276,-122.56702
410510095011009,45.549587,-122.50806
410510064032001,45.456741,-122.7108
410510093021001,45.529865,-122.52208
410510093021004,45.528942,-122.52769
410510093021025,45.522903,-122.52679
410510092012002,45.52034,-122.52882
410510029031006,45.549076,-122.56146
410510089012004,45.478954,-122.53653
410510092012018,45.519794,-122.5279
410510095011013,45.547802,-122.50925
410510092021015,45.515133,-122.51786
410510093021018,45.524448,-122.51632
410510093021022,45.522953,-122.51742
410510093021000,45.530251,-122.5129
410510094003005,45.537907,-122.51821
410510094003004,45.539299,-122.51862
410510094004030,45.541061,-122.51792
410510094004029,45.541599,-122.5187
410510094001017,45.538422,-122.49692
410510085001007,45.48711,-122.54803
410510085001021,45.477776,-122.54374
410510084002016,45.493168,-122.53829
410510006011007,45.486416,-122.56602
410510085001022,45.477402,-122.54547
410510089012005,45.479599,-122.53473
410510089011006,45.476906,-122.49971
410510098032011,45.486576,-122.48257
410510091023009,45.486164,-122.48604
410510089011008,45.477489,-122.50963
410510098032001,45.489254,-122.48139
410510098032015,45.486523,-122.47993
410510099034004,45.481754,-122.46091
410510099033000,45.486946,-122.4768
410510099032001,45.47234,-122.45466
410510069002006,45.506012,-122.73172
410510069001080,45.508419,-122.73805
410510082013006,45.505505,-122.56484
410510069001074,45.50914,-122.7364
410510069002012,45.506618,-122.74069
410510082013005,45.506126,-122.56528
410510016022015,45.510399,-122.56775
