OID_,GEOID,INTPTLAT,NAME,COALIT,INTPTLON,COUNT,SUM_SQ_FT
9398,410510011022005,+45.5118708,HOSFORD-ABERNETHY,SEUL,-122.6592363,3.000000000000000,28727.000000000000000
9399,410510074002000,+45.5681277,CULLY,CNN,-122.6079816,9.000000000000000,10197.000000000000000
9400,410510027012015,+45.5424803,MC UNCLAIMED #5,UNCLAIMED,-122.6204367,11.000000000000000,13042.000000000000000
9401,410510002021021,+45.4820098,SELLWOOD-MORELAND,SEUL,-122.6490220,15.000000000000000,20296.000000000000000
9402,410510013011016,+45.5160879,SUNNYSIDE,SEUL,-122.6251356,15.000000000000000,28372.000000000000000
9403,410510058004010,+45.4941269,SOUTHWEST HILLS,NWNW,-122.7013786,11.000000000000000,27499.000000000000000
9404,410510029022005,+45.5473052,ROSEWAY,CNN,-122.5884048,25.000000000000000,34364.000000000000000
9405,410510069002029,+45.4987625,SOUTHWEST HILLS,NWNW,-122.7304425,1.000000000000000,4876.000000000000000
9406,410510043001071,+45.5642513,LINNTON,NWNW,-122.7427950,118.000000000000000,492574.000000000000000
9407,410510011022019,+45.5104341,HOSFORD-ABERNETHY,SEUL,-122.6552107,2.000000000000000,33375.000000000000000
9408,410050211001004,+45.4460128,ARDENWALD-JOHNSON CREEK,SEUL,-122.6268712,57.000000000000000,120481.000000000000000
9409,410510030002032,+45.5544368,BEAUMONT-WILSHIRE,CNN,-122.6301639,35.000000000000000,29861.000000000000000
9410,410510010001012,+45.4985527,BROOKLYN,SEUL,-122.6532314,21.000000000000000,36184.000000000000000
9411,410510029025020,+45.5416064,ROSE CITY PARK,CNN,-122.5989238,31.000000000000000,26763.000000000000000
9412,410510029013019,+45.5475096,ROSEWAY,CNN,-122.5927711,2.000000000000000,67430.000000000000000
9413,410510018022012,+45.5182653,SUNNYSIDE,SEUL,-122.6169667,19.000000000000000,24835.000000000000000
9414,410510011022044,+45.5083026,HOSFORD-ABERNETHY,SEUL,-122.6572469,3.000000000000000,30573.000000000000000
9415,410510029022012,+45.5454727,ROSEWAY,CNN,-122.5864114,31.000000000000000,40105.000000000000000
9416,410510040021017,+45.5746058,UNIVERSITY PARK,NPNS,-122.7218563,10.000000000000000,11643.000000000000000
9417,410519800001011,+45.5567361,OVERLOOK,NPNS,-122.7038588,1.000000000000000,117.000000000000000
9418,410510041022018,+45.5845160,CATHEDRAL PARK,NPNS,-122.7424695,18.000000000000000,25270.000000000000000
9419,410510028011013,+45.5461580,ROSE CITY PARK,CNN,-122.6081190,35.000000000000000,33327.000000000000000
9420,410510029014004,+45.5546565,ROSEWAY,CNN,-122.5967801,24.000000000000000,34849.000000000000000
9421,410510013014009,+45.5176225,SUNNYSIDE,SEUL,-122.6342872,11.000000000000000,17040.000000000000000
9422,410510013013007,+45.5146722,SUNNYSIDE,SEUL,-122.6316447,15.000000000000000,26100.000000000000000
9423,410510040022000,+45.5797225,UNIVERSITY PARK,NPNS,-122.7193470,28.000000000000000,38049.000000000000000
9424,410510035011013,+45.5586354,OVERLOOK,NPNS,-122.6795772,11.000000000000000,10659.000000000000000
9425,410510040024089,+45.5773043,UNIVERSITY PARK,NPNS,-122.7267486,6.000000000000000,6091.000000000000000
9426,410510041033026,+45.5952410,ST. JOHNS,NPNS,-122.7254337,2.000000000000000,5801.000000000000000
9427,410670306003011,+45.4458616,CRESTWOOD,SWCS,-122.7439535,9.000000000000000,15142.000000000000000
9428,410510041024022,+45.5925886,ST. JOHNS,NPNS,-122.7472172,26.000000000000000,25565.000000000000000
9429,410510021011035,+45.5176028,BUCKMAN,SEUL,-122.6655626,1.000000000000000,718.000000000000000
9430,410510020023016,+45.5253654,KERNS,SEUL,-122.6424283,20.000000000000000,34225.000000000000000
9431,410510042001008,+45.5940870,ST. JOHNS,NPNS,-122.7577723,18.000000000000000,20365.000000000000000
9432,410510021011046,+45.5197013,BUCKMAN,SEUL,-122.6541346,1.000000000000000,23248.000000000000000
9433,410510041042024,+45.5995020,ST. JOHNS,NPNS,-122.7602850,27.000000000000000,35308.000000000000000
9434,410510040035007,+45.5861088,PORTSMOUTH,NPNS,-122.7275878,7.000000000000000,7901.000000000000000
9435,410510021011013,+45.5218606,BUCKMAN,SEUL,-122.6602067,3.000000000000000,15124.000000000000000
9436,410510037021029,+45.5670675,PIEDMONT,NPNS,-122.6633925,12.000000000000000,14170.000000000000000
9437,410510062002014,+45.4644091,SOUTH BURLINGAME,SWCS,-122.6880117,22.000000000000000,39574.000000000000000
9438,410510092023017,+45.5057634,CENTENNIAL,EPCO,-122.5159446,9.000000000000000,14806.000000000000000
9439,410510011011006,+45.5190042,BUCKMAN,SEUL,-122.6591871,3.000000000000000,29939.000000000000000
9440,410510065012004,+45.4464503,CRESTWOOD,SWCS,-122.7381245,18.000000000000000,44693.000000000000000
9441,410510082041000,+45.5110845,MILL PARK,EPCO,-122.5381845,2.000000000000000,20954.000000000000000
9442,410510011011092,+45.5147263,BUCKMAN,SEUL,-122.6592201,3.000000000000000,19382.000000000000000
9443,410510038033017,+45.5636021,OVERLOOK,NPNS,-122.6869863,30.000000000000000,36869.000000000000000
9444,410510059021008,+45.4989528,SOUTH PORTLAND,SWCS,-122.6722880,1.000000000000000,18695.000000000000000
9445,410510066011009,+45.4692695,MAPLEWOOD,SWCS,-122.7340905,256.000000000000000,580935.000000000000000
9446,410510021011056,+45.5204395,BUCKMAN,SEUL,-122.6622654,1.000000000000000,20281.000000000000000
9447,410510097033007,+45.5165091,CENTENNIAL,EPCO,-122.4923134,12.000000000000000,25618.000000000000000
9448,410510020011008,+45.5199969,KERNS,SEUL,-122.6324863,23.000000000000000,31287.000000000000000
9449,410510012032002,+45.5146798,BUCKMAN,SEUL,-122.6450502,10.000000000000000,11428.000000000000000
9450,410510006024009,+45.4813209,LENTS,EPCO,-122.5766496,13.000000000000000,13238.000000000000000
9451,410510026003002,+45.5398079,GRANT PARK,CNN,-122.6255113,32.000000000000000,31197.000000000000000
9452,410510091013009,+45.4983902,CENTENNIAL,EPCO,-122.5074995,71.000000000000000,138664.000000000000000
9453,410510068022013,+45.4830534,BRIDLEMILE,SWCS,-122.7104161,30.000000000000000,69046.000000000000000
9454,410510018013041,+45.5233561,NORTH TABOR,SEUL,-122.6135053,8.000000000000000,43094.000000000000000
9455,410510024021000,+45.5382120,IRVINGTON,NECN,-122.6483931,43.000000000000000,56782.000000000000000
9456,410510024012006,+45.5413053,IRVINGTON,NECN,-122.6509523,23.000000000000000,27364.000000000000000
9457,410510020012024,+45.5232375,KERNS,SEUL,-122.6323936,14.000000000000000,22974.000000000000000
9458,410510019003026,+45.5197987,LAURELHURST,SEUL,-122.6270916,32.000000000000000,41099.000000000000000
9459,410510097032006,+45.5058876,CENTENNIAL,EPCO,-122.4856066,16.000000000000000,22849.000000000000000
9460,410510065011006,+45.4647787,MULTNOMAH,SWCS,-122.7246263,17.000000000000000,22054.000000000000000
9461,410510065022006,+45.4636200,MULTNOMAH,SWCS,-122.7048919,72.000000000000000,187815.000000000000000
9462,410510090013001,+45.4863493,POWELLHURST-GILBERT,EPCO,-122.5281908,401.000000000000000,608985.000000000000000
9463,410510020012019,+45.5239705,KERNS,SEUL,-122.6365746,17.000000000000000,22374.000000000000000
9464,410510020013008,+45.5290269,KERNS,SEUL,-122.6364335,12.000000000000000,25846.000000000000000
9465,410510098041005,+45.5029308,CENTENNIAL,EPCO,-122.4943106,41.000000000000000,61823.000000000000000
9466,410510066012012,+45.4734871,MAPLEWOOD,SWCS,-122.7329675,13.000000000000000,16637.000000000000000
9467,410510098041002,+45.5037987,CENTENNIAL,EPCO,-122.4903462,21.000000000000000,40803.000000000000000
9468,410510064042018,+45.4364603,FAR SOUTHWEST,SWCS,-122.7398028,12.000000000000000,34465.000000000000000
9469,410510040033007,+45.5888374,PORTSMOUTH,NPNS,-122.7298292,26.000000000000000,39169.000000000000000
9470,410510006012005,+45.4815602,LENTS,EPCO,-122.5606569,21.000000000000000,26328.000000000000000
9471,410510040034029,+45.5813096,PORTSMOUTH,NPNS,-122.7164834,13.000000000000000,13202.000000000000000
9472,410510090011002,+45.4922528,POWELLHURST-GILBERT,EPCO,-122.5270004,15.000000000000000,27690.000000000000000
9473,410510019004014,+45.5311495,LAURELHURST,SEUL,-122.6238877,20.000000000000000,26666.000000000000000
9474,410510098041009,+45.5004854,CENTENNIAL,EPCO,-122.4959070,15.000000000000000,23604.000000000000000
9475,410510025016014,+45.5459285,ALAMEDA/IRVINGTON,NECN,-122.6405994,32.000000000000000,30116.000000000000000
9476,410510012042018,+45.5167005,BUCKMAN,SEUL,-122.6396333,9.000000000000000,11402.000000000000000
9477,410510092041000,+45.5088360,MILL PARK,EPCO,-122.5341488,185.000000000000000,337143.000000000000000
9478,410510020011000,+45.5214798,LAURELHURST,SEUL,-122.6312102,24.000000000000000,47562.000000000000000
9479,410510041024033,+45.5897158,ST. JOHNS,NPNS,-122.7454677,18.000000000000000,17176.000000000000000
9480,410510025014004,+45.5412780,IRVINGTON,NECN,-122.6437090,28.000000000000000,30858.000000000000000
9481,410510018011011,+45.5287233,NORTH TABOR,SEUL,-122.5975583,32.000000000000000,34354.000000000000000
9482,410510085001017,+45.4814578,LENTS,EPCO,-122.5565069,15.000000000000000,15407.000000000000000
9483,410510025024002,+45.5381875,IRVINGTON,NECN,-122.6416673,21.000000000000000,26320.000000000000000
9484,410510041033034,+45.5928715,ST. JOHNS,NPNS,-122.7311335,13.000000000000000,30069.000000000000000
9485,410510090014007,+45.4813238,POWELLHURST-GILBERT,EPCO,-122.5355643,38.000000000000000,51702.000000000000000
9486,410510025023016,+45.5314001,SULLIVAN'S GULCH,NECN,-122.6383379,19.000000000000000,31687.000000000000000
9487,410510040034008,+45.5847308,PORTSMOUTH,NPNS,-122.7158859,22.000000000000000,27629.000000000000000
9488,410510035011012,+45.5593484,OVERLOOK,NPNS,-122.6795689,12.000000000000000,16100.000000000000000
9489,410510019003014,+45.5240169,LAURELHURST,SEUL,-122.6302905,27.000000000000000,36174.000000000000000
9490,410510025014015,+45.5397261,IRVINGTON,NECN,-122.6396107,22.000000000000000,32916.000000000000000
9491,410510063002025,+45.4416009,MC UNCLAIMED #13,UNCLAIMED,-122.6702674,15.000000000000000,37413.000000000000000
9492,410510065013006,+45.4634354,ASHCREEK,SWCS,-122.7424139,73.000000000000000,156160.000000000000000
9493,410510041031004,+45.5997881,ST. JOHNS,NPNS,-122.7477921,36.000000000000000,38638.000000000000000
9494,410510040032014,+45.5919846,PORTSMOUTH,NPNS,-122.7226532,30.000000000000000,31429.000000000000000
9495,410510024021016,+45.5369474,IRVINGTON,NECN,-122.6475435,12.000000000000000,50336.000000000000000
9496,410510041021010,+45.5921495,ST. JOHNS,NPNS,-122.7372783,17.000000000000000,24473.000000000000000
9497,410510064031013,+45.4421700,WEST PORTLAND PARK,SWCS,-122.7240963,13.000000000000000,19556.000000000000000
9498,410510021012005,+45.5261627,KERNS,SEUL,-122.6551052,3.000000000000000,35649.000000000000000
9499,410510025021005,+45.5381847,GRANT PARK,CNN,-122.6386268,25.000000000000000,29236.000000000000000
9500,410510038022002,+45.5762182,ARBOR LODGE,NPNS,-122.6847354,33.000000000000000,37339.000000000000000
9501,410510084002004,+45.4932598,POWELLHURST-GILBERT,EPCO,-122.5451262,43.000000000000000,55694.000000000000000
9502,410670305021000,+45.4664927,ASHCREEK,SWCS,-122.7453418,22.000000000000000,71679.000000000000000
9503,410510041031025,+45.5957033,ST. JOHNS,NPNS,-122.7535672,21.000000000000000,26149.000000000000000
9504,410510059011020,+45.4888187,SOUTH PORTLAND,SWCS,-122.6791992,7.000000000000000,17716.000000000000000
9505,410510018013020,+45.5254308,NORTH TABOR,SEUL,-122.6081919,13.000000000000000,22089.000000000000000
9506,410510024021001,+45.5377181,IRVINGTON,NECN,-122.6495606,29.000000000000000,47037.000000000000000
9507,410510089023016,+45.4706570,LENTS,EPCO,-122.5499152,15.000000000000000,30810.000000000000000
9508,410510026002022,+45.5415589,GRANT PARK,CNN,-122.6281447,23.000000000000000,23668.000000000000000
9509,410510066021019,+45.4694360,HILLSDALE,SWCS,-122.6916240,2.000000000000000,5092.000000000000000
9510,410510097011009,+45.5111225,CENTENNIAL,EPCO,-122.5001691,20.000000000000000,45634.000000000000000
9511,410510006024027,+45.4783777,LENTS,EPCO,-122.5720419,37.000000000000000,38489.000000000000000
9512,410510021021003,+45.5272412,KERNS,SEUL,-122.6469804,7.000000000000000,26069.000000000000000
9513,410510062002006,+45.4638422,SOUTH BURLINGAME,SWCS,-122.6940794,21.000000000000000,32860.000000000000000
9514,410510090012002,+45.4910056,POWELLHURST-GILBERT,EPCO,-122.5335736,176.000000000000000,323833.000000000000000
9515,410510026002009,+45.5428769,GRANT PARK,CNN,-122.6281463,30.000000000000000,35173.000000000000000
9516,410510011011065,+45.5161490,BUCKMAN,SEUL,-122.6632853,1.000000000000000,20669.000000000000000
9517,410510018012023,+45.5235730,NORTH TABOR,SEUL,-122.6038079,22.000000000000000,30270.000000000000000
9518,410510091011009,+45.5010207,CENTENNIAL,EPCO,-122.5157753,12.000000000000000,24694.000000000000000
9519,410510058005009,+45.4915292,HILLSDALE,SWCS,-122.7046429,27.000000000000000,64159.000000000000000
9520,410510062003017,+45.4605106,MARKHAM,SWCS,-122.6942689,34.000000000000000,63232.000000000000000
9521,410510011012021,+45.5139894,BUCKMAN,SEUL,-122.6521443,11.000000000000000,16161.000000000000000
9522,410510065012029,+45.4497161,CRESTWOOD,SWCS,-122.7399404,13.000000000000000,27045.000000000000000
9523,410510068022009,+45.4890331,BRIDLEMILE,SWCS,-122.7262428,22.000000000000000,38142.000000000000000
9524,410510012042003,+45.5189673,BUCKMAN,SEUL,-122.6480531,10.000000000000000,11827.000000000000000
9525,410510058003002,+45.4971608,HOMESTEAD,SWCS,-122.6937116,39.000000000000000,78338.000000000000000
9526,410510019004022,+45.5298268,LAURELHURST,SEUL,-122.6295644,24.000000000000000,29301.000000000000000
9527,410510067012016,+45.4839145,HAYHURST,SWCS,-122.7276021,3.000000000000000,6906.000000000000000
9528,410510025016002,+45.5474610,ALAMEDA/IRVINGTON,NECN,-122.6416180,7.000000000000000,16931.000000000000000
9529,410510065012027,+45.4491129,CRESTWOOD,SWCS,-122.7419602,51.000000000000000,110238.000000000000000
9530,410510062003002,+45.4631494,MARKHAM,SWCS,-122.6962375,2.000000000000000,36326.000000000000000
9531,410510061001002,+45.4885077,HILLSDALE,SWCS,-122.7016282,13.000000000000000,32451.000000000000000
9532,410510006023010,+45.4767378,LENTS,EPCO,-122.5782733,11.000000000000000,11315.000000000000000
9533,410510012041004,+45.5178663,BUCKMAN,SEUL,-122.6386111,21.000000000000000,28898.000000000000000
9534,410510019004038,+45.5271264,LAURELHURST,SEUL,-122.6253437,23.000000000000000,30073.000000000000000
9535,410510041033009,+45.6076360,ST. JOHNS,NPNS,-122.7564053,4.000000000000000,26082.000000000000000
9536,410510019003024,+45.5213094,LAURELHURST,SEUL,-122.6266837,5.000000000000000,9220.000000000000000
9537,410510021012027,+45.5239830,KERNS,SEUL,-122.6551205,2.000000000000000,15350.000000000000000
9538,410510091013008,+45.4972150,CENTENNIAL,EPCO,-122.5030632,26.000000000000000,46426.000000000000000
9539,410510040035011,+45.5845028,PORTSMOUTH,NPNS,-122.7262159,40.000000000000000,44623.000000000000000
9540,410510065021028,+45.4552435,MULTNOMAH,SWCS,-122.7170490,6.000000000000000,9976.000000000000000
9541,410510065011014,+45.4596002,ASHCREEK,SWCS,-122.7278655,19.000000000000000,29683.000000000000000
9542,410510082033009,+45.5182700,MILL PARK,EPCO,-122.5461037,21.000000000000000,45017.000000000000000
9543,410510019001004,+45.5308643,LAURELHURST,SEUL,-122.6188482,43.000000000000000,50677.000000000000000
9544,410510064031022,+45.4414593,WEST PORTLAND PARK,SWCS,-122.7220712,15.000000000000000,29534.000000000000000
9545,410510066021008,+45.4669509,HILLSDALE,SWCS,-122.6982653,53.000000000000000,94004.000000000000000
9546,410510061001003,+45.4896120,HILLSDALE,SWCS,-122.7058250,17.000000000000000,35729.000000000000000
9547,410510020012023,+45.5230604,KERNS,SEUL,-122.6339951,5.000000000000000,6012.000000000000000
9548,410510092043008,+45.5168087,MILL PARK,EPCO,-122.5356209,77.000000000000000,348621.000000000000000
9549,410510025022017,+45.5317995,SULLIVAN'S GULCH,NECN,-122.6386670,9.000000000000000,16188.000000000000000
9550,410510011011061,+45.5154397,BUCKMAN,SEUL,-122.6592141,4.000000000000000,33785.000000000000000
9551,410510064024012,+45.4357952,ARNOLD CREEK,SWCS,-122.7107605,6.000000000000000,20047.000000000000000
9552,410510039031035,+45.5815840,PORTSMOUTH,NPNS,-122.7105350,15.000000000000000,17762.000000000000000
9553,410510085001020,+45.4800880,LENTS,EPCO,-122.5565765,13.000000000000000,12304.000000000000000
9554,410510041032011,+45.5979525,ST. JOHNS,NPNS,-122.7445405,25.000000000000000,33195.000000000000000
9555,410510003024028,+45.4620448,ARDENWALD-JOHNSON CREEK,SEUL,-122.6293765,15.000000000000000,22371.000000000000000
9556,410510067011000,+45.4838358,HAYHURST,SWCS,-122.7243320,13.000000000000000,21361.000000000000000
9557,410510021021013,+45.5239759,KERNS,SEUL,-122.6525825,1.000000000000000,84845.000000000000000
9558,410510068011016,+45.4897564,BRIDLEMILE,SWCS,-122.7305242,27.000000000000000,55523.000000000000000
9559,410510066024016,+45.4678833,MULTNOMAH,SWCS,-122.7121799,10.000000000000000,22808.000000000000000
9560,410510006014016,+45.4863637,LENTS,EPCO,-122.5778634,26.000000000000000,32562.000000000000000
9561,410510020023029,+45.5233413,KERNS,SEUL,-122.6446296,12.000000000000000,26237.000000000000000
9562,410510019002028,+45.5207517,LAURELHURST,SEUL,-122.6182172,35.000000000000000,36999.000000000000000
9563,410510060021022,+45.4733210,HILLSDALE,SWCS,-122.6861882,31.000000000000000,52324.000000000000000
9564,410510011011043,+45.5168597,BUCKMAN,SEUL,-122.6576843,4.000000000000000,52722.000000000000000
9565,410510062002012,+45.4643587,SOUTH BURLINGAME,SWCS,-122.6901862,14.000000000000000,21323.000000000000000
9566,410510011011110,+45.5140062,BUCKMAN,SEUL,-122.6572151,2.000000000000000,14593.000000000000000
9567,410510040032007,+45.5918397,PORTSMOUTH,NPNS,-122.7161234,18.000000000000000,31654.000000000000000
9568,410510066023011,+45.4744554,MULTNOMAH,SWCS,-122.7103545,41.000000000000000,62572.000000000000000
9569,410510064022003,+45.4523885,MARSHALL PARK,SWCS,-122.6971760,64.000000000000000,145082.000000000000000
9570,410510012042026,+45.5153793,BUCKMAN,SEUL,-122.6413270,20.000000000000000,41027.000000000000000
9571,410510020023013,+45.5259344,KERNS,SEUL,-122.6449147,1.000000000000000,11094.000000000000000
9572,410510063002017,+45.4510536,COLLINS VIEW,SWCS,-122.6838606,6.000000000000000,9158.000000000000000
9573,410510083021013,+45.5011124,POWELLHURST-GILBERT,EPCO,-122.5486497,41.000000000000000,66256.000000000000000
9574,410510060012001,+45.4857775,HILLSDALE,SWCS,-122.6917931,2.000000000000000,8352.000000000000000
9575,410510064042021,+45.4345432,FAR SOUTHWEST,SWCS,-122.7394111,41.000000000000000,102652.000000000000000
9576,410510041033014,+45.5950834,ST. JOHNS,NPNS,-122.7297689,1.000000000000000,1526.000000000000000
9577,410510065023008,+45.4657368,MULTNOMAH,SWCS,-122.7134744,14.000000000000000,20793.000000000000000
9578,410510089023020,+45.4675769,LENTS,EPCO,-122.5498582,12.000000000000000,27708.000000000000000
9579,410510041024026,+45.5906297,ST. JOHNS,NPNS,-122.7449790,25.000000000000000,26273.000000000000000
9580,410510035011011,+45.5593465,OVERLOOK,NPNS,-122.6805825,16.000000000000000,16269.000000000000000
9581,410510012042002,+45.5189639,BUCKMAN,SEUL,-122.6470388,10.000000000000000,16496.000000000000000
9582,410510064042009,+45.4371870,FAR SOUTHWEST,SWCS,-122.7334432,110.000000000000000,710524.000000000000000
9583,410510039031004,+45.5838290,PORTSMOUTH,NPNS,-122.7107940,5.000000000000000,7481.000000000000000
9584,410510064032008,+45.4464392,WEST PORTLAND PARK,SWCS,-122.7139607,15.000000000000000,23873.000000000000000
9585,410510006022003,+45.4740794,LENTS,EPCO,-122.5712034,24.000000000000000,26990.000000000000000
9586,410510065023017,+45.4542744,MULTNOMAH,SWCS,-122.7199939,3.000000000000000,16626.000000000000000
9587,410510020022019,+45.5196682,BUCKMAN,SEUL,-122.6424915,21.000000000000000,26077.000000000000000
