OID_,GEOID,INTPTLAT,INTPTLON,COUNT,SUM_SQ_FT
354,410510012022015,+45.5058820,-122.6421843,23.000000000000000,34074.000000000000000
355,410510094002020,+45.5353881,-122.5286028,22.000000000000000,33045.000000000000000
356,410510019004010,+45.5334168,-122.6299471,12.000000000000000,13358.000000000000000
357,410510095022014,+45.5455214,-122.5216314,38.000000000000000,85630.000000000000000
358,410510002001024,+45.4825143,-122.6490064,4.000000000000000,3889.000000000000000
359,410510010003080,+45.5023162,-122.6415057,29.000000000000000,35499.000000000000000
360,410510070002051,+45.5362584,-122.7574467,3.000000000000000,9752.000000000000000
361,410510088001001,+45.4667769,-122.5918170,106.000000000000000,127656.000000000000000
362,410510021001042,+45.5237876,-122.6632548,2.000000000000000,51677.000000000000000
363,410510021002060,+45.5196872,-122.6500774,3.000000000000000,12886.000000000000000
364,410510106003000,+45.5203329,-122.6689620,2.000000000000000,125.000000000000000
365,410510082012006,+45.5106079,-122.5581346,41.000000000000000,80490.000000000000000
366,410510007024011,+45.4948267,-122.5986358,19.000000000000000,18988.000000000000000
367,410510037022002,+45.5657765,-122.6628655,13.000000000000000,16453.000000000000000
368,410510033011002,+45.5606102,-122.6516551,58.000000000000000,54862.000000000000000
369,410510084002017,+45.4914104,-122.5389506,46.000000000000000,79880.000000000000000
370,410510006012028,+45.4777419,-122.5592037,13.000000000000000,24945.000000000000000
371,410510097023023,+45.5129611,-122.4918735,18.000000000000000,26126.000000000000000
372,410510093013006,+45.5208335,-122.5021042,11.000000000000000,20181.000000000000000
373,410510089022009,+45.4658485,-122.5701179,1.000000000000000,1044.000000000000000
374,410510010002048,+45.4946400,-122.6415991,4.000000000000000,269607.000000000000000
375,410510024012003,+45.5428679,-122.6509403,21.000000000000000,38731.000000000000000
376,410510085001004,+45.4845605,-122.5389219,46.000000000000000,63108.000000000000000
377,410510070004048,+45.5351018,-122.7841716,9.000000000000000,25055.000000000000000
378,410510091022017,+45.4931029,-122.5106529,2.000000000000000,2738.000000000000000
379,410510097022010,+45.5122473,-122.4836337,16.000000000000000,20590.000000000000000
380,410510024021018,+45.5353847,-122.6475511,13.000000000000000,34236.000000000000000
381,410510059003027,+45.4752134,-122.6776600,9.000000000000000,16833.000000000000000
382,410510012014026,+45.5153851,-122.6430094,9.000000000000000,16407.000000000000000
383,410510081003040,+45.5271642,-122.5630151,16.000000000000000,51271.000000000000000
384,410510042002006,+45.5932680,-122.7644526,31.000000000000000,200180.000000000000000
385,410510020003005,+45.5224937,-122.6344589,13.000000000000000,19174.000000000000000
386,410510050001053,+45.5324813,-122.6880572,2.000000000000000,35331.000000000000000
387,410510034012004,+45.5583860,-122.6661689,27.000000000000000,39761.000000000000000
388,410510003021009,+45.4753743,-122.6257545,28.000000000000000,44615.000000000000000
389,410510033021028,+45.5488615,-122.6522920,22.000000000000000,31899.000000000000000
390,410510102001058,+45.5474879,-122.4934583,26.000000000000000,38625.000000000000000
391,410510076001001,+45.5653427,-122.5836522,2.000000000000000,618.000000000000000
392,410510006014012,+45.4866440,-122.5737018,7.000000000000000,6738.000000000000000
393,410510084001005,+45.4986144,-122.5467232,93.000000000000000,145770.000000000000000
394,410510097013016,+45.5058256,-122.4998000,32.000000000000000,66382.000000000000000
395,410510003013013,+45.4886637,-122.6288709,23.000000000000000,18420.000000000000000
396,410510091011015,+45.4983765,-122.4994434,19.000000000000000,25676.000000000000000
397,410510081002000,+45.5258820,-122.5486044,32.000000000000000,58793.000000000000000
398,410510023031000,+45.5385118,-122.6628882,25.000000000000000,38292.000000000000000
399,410510082021026,+45.5167919,-122.5464768,18.000000000000000,32231.000000000000000
400,410510024011022,+45.5444319,-122.6549892,24.000000000000000,29548.000000000000000
401,410510069001003,+45.5149149,-122.7217516,2.000000000000000,3152.000000000000000
402,410510038011008,+45.5807873,-122.6770896,94.000000000000000,128823.000000000000000
403,410510013023009,+45.5091726,-122.6305864,25.000000000000000,31218.000000000000000
404,410510046012025,+45.5197477,-122.7145903,5.000000000000000,12263.000000000000000
405,410510004022012,+45.4840620,-122.6080068,7.000000000000000,9556.000000000000000
406,410510034022028,+45.5488936,-122.6695845,24.000000000000000,27346.000000000000000
407,410510031003017,+45.5536814,-122.6333158,24.000000000000000,27757.000000000000000
408,410510012014006,+45.5182540,-122.6480580,6.000000000000000,15983.000000000000000
409,410510063001041,+45.4499016,-122.6614408,7.000000000000000,9455.000000000000000
410,410510001007017,+45.4653950,-122.6574780,12.000000000000000,13216.000000000000000
411,410510012021024,+45.5091178,-122.6389355,27.000000000000000,30306.000000000000000
412,410510010002006,+45.5017070,-122.6491915,11.000000000000000,20811.000000000000000
413,410510003012033,+45.4879082,-122.6419743,8.000000000000000,237344.000000000000000
414,410510033021018,+45.5524907,-122.6510680,24.000000000000000,36923.000000000000000
415,410510089011025,+45.4705059,-122.5058748,10.000000000000000,16800.000000000000000
416,410510012011012,+45.5167962,-122.6386194,6.000000000000000,12693.000000000000000
417,410510091024000,+45.4938248,-122.4941486,25.000000000000000,47313.000000000000000
418,410510001006003,+45.4639908,-122.6605948,2.000000000000000,11140.000000000000000
419,410510012011007,+45.5182127,-122.6354301,14.000000000000000,26015.000000000000000
420,410510095012027,+45.5505803,-122.5106361,7.000000000000000,6625.000000000000000
421,410510012013017,+45.5125451,-122.6470817,6.000000000000000,22932.000000000000000
422,410510012021010,+45.5103280,-122.6426745,24.000000000000000,25079.000000000000000
423,410510003024044,+45.4620448,-122.6293765,15.000000000000000,22371.000000000000000
424,410510096052004,+45.5319271,-122.4943593,31.000000000000000,49455.000000000000000
425,410510002003036,+45.4667678,-122.6460428,21.000000000000000,26117.000000000000000
426,410510081002008,+45.5244656,-122.5595225,34.000000000000000,224309.000000000000000
427,410510070002079,+45.5366400,-122.7610598,5.000000000000000,18568.000000000000000
428,410510004022028,+45.4824506,-122.6083531,17.000000000000000,13297.000000000000000
429,410510005025023,+45.4896985,-122.5934602,7.000000000000000,6839.000000000000000
430,410510082021029,+45.5154094,-122.5487158,20.000000000000000,32462.000000000000000
431,410510010001018,+45.4971130,-122.6498085,15.000000000000000,14952.000000000000000
432,410510007023025,+45.4911916,-122.5955818,20.000000000000000,18000.000000000000000
433,410510001003004,+45.4675300,-122.6500105,23.000000000000000,30064.000000000000000
434,410510020003002,+45.5232408,-122.6352022,11.000000000000000,30154.000000000000000
435,410510073001114,+45.5770916,-122.5922490,1.000000000000000,19135.000000000000000
436,410510030002014,+45.5559487,-122.6260615,29.000000000000000,32976.000000000000000
437,410510009013013,+45.4982005,-122.6367392,20.000000000000000,30552.000000000000000
438,410510097012005,+45.5114139,-122.5012042,18.000000000000000,41602.000000000000000
439,410510010002022,+45.5009803,-122.6451405,9.000000000000000,12830.000000000000000
440,410510002003004,+45.4719088,-122.6422553,1.000000000000000,982.000000000000000
441,410510096053013,+45.5284197,-122.4845064,15.000000000000000,34062.000000000000000
442,410510002003007,+45.4730278,-122.6451397,33.000000000000000,39588.000000000000000
443,410510082022011,+45.5193543,-122.5416499,19.000000000000000,34782.000000000000000
444,410510082012002,+45.5110899,-122.5522943,20.000000000000000,42264.000000000000000
445,410510063002021,+45.4411923,-122.6698530,11.000000000000000,23755.000000000000000
446,410510091023009,+45.4861628,-122.4860348,2.000000000000000,4134.000000000000000
447,410510091021002,+45.4975570,-122.5167248,19.000000000000000,29150.000000000000000
448,410510064042050,+45.4338685,-122.7330153,5.000000000000000,14813.000000000000000
449,410510098032002,+45.4912533,-122.4823393,1.000000000000000,2038.000000000000000
450,410510036032024,+45.5633022,-122.6301499,17.000000000000000,23543.000000000000000
451,410510081002018,+45.5250680,-122.5491065,38.000000000000000,76647.000000000000000
452,410510069002012,+45.5066190,-122.7406923,1.000000000000000,37917.000000000000000
453,410510088001010,+45.4636866,-122.5950216,14.000000000000000,16459.000000000000000
454,410510024022000,+45.5346738,-122.6475592,16.000000000000000,34265.000000000000000
455,410510064042051,+45.4342883,-122.7291300,48.000000000000000,107383.000000000000000
456,410510039015029,+45.5844089,-122.7043792,15.000000000000000,30050.000000000000000
457,410510073001147,+45.5751483,-122.6261412,89.000000000000000,323784.000000000000000
458,410510073001001,+45.6024434,-122.6238140,219.000000000000000,388905.000000000000000
459,410510082013015,+45.5073700,-122.5610101,42.000000000000000,66050.000000000000000
460,410510072011017,+45.6167506,-122.6853267,32.000000000000000,31881.000000000000000
461,410510071002042,+45.6568784,-122.7741157,62.000000000000000,160778.000000000000000
462,410510073001145,+45.5751556,-122.6153794,9.000000000000000,10248.000000000000000
463,410510094002004,+45.5389927,-122.5284775,35.000000000000000,63929.000000000000000
464,410510094004030,+45.5410628,-122.5179194,23.000000000000000,41020.000000000000000
465,410510089012001,+45.4806176,-122.5341850,33.000000000000000,48454.000000000000000
466,410510012014017,+45.5167053,-122.6413191,23.000000000000000,28465.000000000000000
467,410510092012021,+45.5051962,-122.5269420,55.000000000000000,104766.000000000000000
468,410510098033002,+45.5036876,-122.4830701,14.000000000000000,16432.000000000000000
469,410510079001018,+45.5579989,-122.5542171,21.000000000000000,44878.000000000000000
470,410510081002022,+45.5232248,-122.5477769,21.000000000000000,39526.000000000000000
471,410510095023021,+45.5532208,-122.5255072,13.000000000000000,31433.000000000000000
472,410510031001006,+45.5620997,-122.6340848,9.000000000000000,10117.000000000000000
473,410510072021053,+45.6205221,-122.7851386,3.000000000000000,599960.000000000000000
474,410510095021002,+45.5503242,-122.5312448,100.000000000000000,276200.000000000000000
475,410510068021018,+45.4918333,-122.7137683,7.000000000000000,18340.000000000000000
476,410510002002016,+45.4795350,-122.6439293,18.000000000000000,17316.000000000000000
477,410510016014007,+45.5062292,-122.5927438,4.000000000000000,45435.000000000000000
478,410510106003031,+45.5165971,-122.6736318,7.000000000000000,33655.000000000000000
479,410510013023012,+45.5077245,-122.6321661,17.000000000000000,18430.000000000000000
480,410510037022013,+45.5645268,-122.6683720,18.000000000000000,16229.000000000000000
481,410510095023005,+45.5554739,-122.5310573,51.000000000000000,128938.000000000000000
482,410510092022003,+45.5112894,-122.5149511,30.000000000000000,55826.000000000000000
483,410510090002008,+45.4825080,-122.5277176,98.000000000000000,162317.000000000000000
484,410510031004012,+45.5499155,-122.6337424,27.000000000000000,36500.000000000000000
485,410510095011018,+45.5443118,-122.5071371,2.000000000000000,11051.000000000000000
486,410510020005016,+45.5253831,-122.6450101,6.000000000000000,17487.000000000000000
487,410510071001061,+45.6193945,-122.8811884,116.000000000000000,308840.000000000000000
488,410510003025008,+45.4707464,-122.6319055,41.000000000000000,49573.000000000000000
489,410510080022003,+45.5382708,-122.5449172,74.000000000000000,146861.000000000000000
490,410510013012013,+45.5132390,-122.6263520,11.000000000000000,19734.000000000000000
491,410510012013014,+45.5132660,-122.6491065,11.000000000000000,15978.000000000000000
492,410510098041017,+45.4992052,-122.4943974,29.000000000000000,52230.000000000000000
493,410510082023012,+45.5070502,-122.5389622,22.000000000000000,31997.000000000000000
494,410510091022022,+45.4928145,-122.5207694,54.000000000000000,81945.000000000000000
495,410510016023006,+45.5090323,-122.5706551,37.000000000000000,37731.000000000000000
496,410510010001015,+45.4978345,-122.6508115,13.000000000000000,14105.000000000000000
497,410510021001006,+45.5272312,-122.6459661,4.000000000000000,67955.000000000000000
498,410510025023007,+45.5332333,-122.6439175,11.000000000000000,33952.000000000000000
499,410510106003012,+45.5215328,-122.6720952,4.000000000000000,28089.000000000000000
500,410510033022022,+45.5514252,-122.6571496,25.000000000000000,27974.000000000000000
501,410510098033001,+45.5029478,-122.4820853,47.000000000000000,66902.000000000000000
502,410510082023004,+45.5097284,-122.5474558,45.000000000000000,66376.000000000000000
503,410510040011031,+45.5905818,-122.7155450,9.000000000000000,25799.000000000000000
504,410510020002004,+45.5261086,-122.6365525,11.000000000000000,18397.000000000000000
505,410510082022029,+45.5128132,-122.5439812,21.000000000000000,33641.000000000000000
506,410510095012007,+45.5460940,-122.5149407,12.000000000000000,32809.000000000000000
507,410510026002003,+45.5441457,-122.6268437,32.000000000000000,30590.000000000000000
508,410510025014000,+45.5412755,-122.6396090,32.000000000000000,32739.000000000000000
509,410510034012019,+45.5550563,-122.6662232,14.000000000000000,23784.000000000000000
510,410510036032025,+45.5633145,-122.6271046,21.000000000000000,22609.000000000000000
511,410510070001023,+45.5288057,-122.7628409,10.000000000000000,32407.000000000000000
512,410510010002066,+45.4927267,-122.6400834,23.000000000000000,42421.000000000000000
513,410510058002016,+45.4997449,-122.6917526,98.000000000000000,552074.000000000000000
514,410510083021009,+45.5034832,-122.5614512,33.000000000000000,94839.000000000000000
515,410510060011001,+45.5006802,-122.6817809,22.000000000000000,47771.000000000000000
516,410510036014022,+45.5644510,-122.6600481,25.000000000000000,43540.000000000000000
517,410510058001024,+45.5052748,-122.6889512,14.000000000000000,31883.000000000000000
518,410510081001006,+45.5307373,-122.5436740,15.000000000000000,20894.000000000000000
519,410510066023000,+45.4754783,-122.7087300,21.000000000000000,49603.000000000000000
520,410510003012017,+45.4859073,-122.6385845,25.000000000000000,191793.000000000000000
521,410510071002039,+45.6380515,-122.7920092,13.000000000000000,36322.000000000000000
522,410510025012003,+45.5444480,-122.6342370,41.000000000000000,36227.000000000000000
523,410510097021009,+45.5180223,-122.4893577,1.000000000000000,113.000000000000000
524,410510099032026,+45.4663430,-122.4830653,9.000000000000000,14676.000000000000000
525,410510041012027,+45.5950771,-122.7337873,35.000000000000000,37886.000000000000000
526,410510065011012,+45.4633794,-122.7236308,16.000000000000000,24802.000000000000000
527,410510030001015,+45.5611065,-122.6249880,6.000000000000000,7988.000000000000000
