OID_,geoid,intptlat,intptlon,NAME,COALIT
1904,410510003024024.000000000000000,45.462776184082031,-122.616561889648438,ARDENWALD-JOHNSON CREEK/WOODSTOCK,SEUL
1905,410510092012012.000000000000000,45.521862030029297,-122.536491394042969,HAZELWOOD,EPCO
1906,410510088003011.000000000000000,45.462192535400391,-122.605758666992188,BRENTWOOD-DARLINGTON,SEUL
1907,410510088003007.000000000000000,45.461986541748047,-122.604484558105469,BRENTWOOD-DARLINGTON,SEUL
1908,410510088003023.000000000000000,45.463809967041016,-122.613113403320312,BRENTWOOD-DARLINGTON,SEUL
1909,410510088003024.000000000000000,45.462223052978516,-122.611068725585938,ARDENWALD-JOHNSON CREEK,SEUL
1910,410510088002018.000000000000000,45.462806701660156,-122.602676391601562,BRENTWOOD-DARLINGTON,SEUL
1911,410510088002020.000000000000000,45.462772369384766,-122.599143981933594,BRENTWOOD-DARLINGTON,SEUL
1912,410510088002021.000000000000000,45.462326049804688,-122.598121643066406,BRENTWOOD-DARLINGTON,SEUL
1913,410510088002023.000000000000000,45.461898803710938,-122.599159240722656,BRENTWOOD-DARLINGTON,SEUL
1914,410510088002022.000000000000000,45.462333679199219,-122.597099304199219,BRENTWOOD-DARLINGTON,SEUL
1915,410510088001018.000000000000000,45.462779998779297,-122.596069335937500,BRENTWOOD-DARLINGTON,SEUL
1916,410510088001019.000000000000000,45.461902618408203,-122.596076965332031,BRENTWOOD-DARLINGTON,SEUL
1917,410510088001011.000000000000000,45.463710784912109,-122.593994140625000,BRENTWOOD-DARLINGTON,SEUL
1918,410510088001016.000000000000000,45.462364196777344,-122.593238830566406,BRENTWOOD-DARLINGTON,SEUL
1919,410510088001013.000000000000000,45.464508056640625,-122.591278076171875,BRENTWOOD-DARLINGTON,SEUL
1920,410510085002018.000000000000000,45.483764648437500,-122.551887512207031,LENTS/POWELLHURST-GILBERT,EPCO
1921,410510088002014.000000000000000,45.463676452636719,-122.599128723144531,BRENTWOOD-DARLINGTON,SEUL
1922,410510088001020.000000000000000,45.461906433105469,-122.595054626464844,BRENTWOOD-DARLINGTON,SEUL
1923,410510088001015.000000000000000,45.463718414306641,-122.591934204101562,BRENTWOOD-DARLINGTON,SEUL
1924,410510088001022.000000000000000,45.462818145751953,-122.590652465820312,BRENTWOOD-DARLINGTON,SEUL
1925,410510088001021.000000000000000,45.461914062500000,-122.590652465820312,BRENTWOOD-DARLINGTON,SEUL
1926,410510072021266.000000000000000,45.589988708496094,-122.700965881347656,KENTON,NPNS
1929,410510071001094.000000000000000,45.621074676513672,-122.807472229003906,LINNTON,NWNW
1930,410510070003001.000000000000000,45.589653015136719,-122.812194824218750,FOREST PARK,NWNW
1933,410510072011037.000000000000000,45.640274047851562,-122.744651794433594,HAYDEN ISLAND,NPNS
1934,410510043001063.000000000000000,45.590801239013672,-122.786010742187500,FOREST PARK/LINNTON,NWNW
1935,410510043001058.000000000000000,45.583850860595703,-122.777618408203125,FOREST PARK/LINNTON,NWNW
1936,410510043001074.000000000000000,45.567428588867188,-122.754653930664062,FOREST PARK/LINNTON,NWNW
1937,410510043001055.000000000000000,45.581478118896484,-122.791511535644531,FOREST PARK/LINNTON,NWNW
1938,410510043001012.000000000000000,45.601325988769531,-122.786384582519531,LINNTON,NWNW
1939,410510003022013.000000000000000,45.477378845214844,-122.619010925292969,WOODSTOCK,SEUL
1940,410510041014020.000000000000000,45.611274719238281,-122.778045654296875,ST. JOHNS,NPNS
1941,410510041014052.000000000000000,45.599929809570312,-122.773445129394531,ST. JOHNS,NPNS
1942,410510042002006.000000000000000,45.593269348144531,-122.764450073242188,CATHEDRAL PARK,NPNS
1943,410510041014067.000000000000000,45.600044250488281,-122.764251708984375,ST. JOHNS,NPNS
1944,410510040023056.000000000000000,45.575630187988281,-122.741874694824219,UNIVERSITY PARK,NPNS
1945,410519800001076.000000000000000,45.560604095458984,-122.702835083007812,OVERLOOK,NPNS
1946,410510042002035.000000000000000,45.596302032470703,-122.760711669921875,ST. JOHNS,NPNS
1947,410519800001122.000000000000000,45.539531707763672,-122.683944702148438,OVERLOOK,NPNS
1948,410510072012005.000000000000000,45.603126525878906,-122.649864196777344,EAST COLUMBIA,NPNS
1950,410510102003008.000000000000000,45.562774658203125,-122.496383666992188,WILKES,EPCO
1952,410510043001093.000000000000000,45.557746887207031,-122.752761840820312,FOREST PARK/LINNTON,NWNW
1953,410510073001006.000000000000000,45.585628509521484,-122.637260437011719,SUNDERLAND,CNN
1954,410510003022012.000000000000000,45.477375030517578,-122.617988586425781,WOODSTOCK,SEUL
1955,410510004013050.000000000000000,45.477371215820312,-122.616973876953125,WOODSTOCK,SEUL
1958,410510064032004.000000000000000,45.453128814697266,-122.720436096191406,WEST PORTLAND PARK,SWCS
1959,410510089021032.000000000000000,45.467002868652344,-122.567588806152344,LENTS,EPCO
1960,410510064032011.000000000000000,45.452465057373047,-122.721183776855469,WEST PORTLAND PARK,SWCS
1961,410510089021004.000000000000000,45.475177764892578,-122.559104919433594,LENTS,EPCO
1962,410510089021029.000000000000000,45.468555450439453,-122.566864013671875,LENTS,EPCO
1963,410510089021018.000000000000000,45.470226287841797,-122.562515258789062,LENTS,EPCO
1964,410510089022009.000000000000000,45.465847015380859,-122.570114135742188,LENTS,EPCO
1965,410510006021029.000000000000000,45.476402282714844,-122.561393737792969,LENTS,EPCO
1966,410510089021049.000000000000000,45.464221954345703,-122.560501098632812,LENTS,EPCO
1967,410510089022015.000000000000000,45.462940216064453,-122.569885253906250,LENTS,EPCO
1968,410510006021002.000000000000000,45.476669311523438,-122.560394287109375,LENTS,EPCO
1969,410510006021025.000000000000000,45.474933624267578,-122.564102172851562,LENTS,EPCO
1970,410510089021054.000000000000000,45.466487884521484,-122.551063537597656,LENTS,EPCO
1971,410510089021022.000000000000000,45.474445343017578,-122.562057495117188,LENTS,EPCO
1972,410510006021034.000000000000000,45.475086212158203,-122.562797546386719,LENTS,EPCO
1973,410510006021035.000000000000000,45.474636077880859,-122.562431335449219,LENTS,EPCO
1974,410510006011017.000000000000000,45.488357543945312,-122.558326721191406,LENTS,EPCO
1975,410510084002017.000000000000000,45.491409301757812,-122.538948059082031,POWELLHURST-GILBERT,EPCO
1976,410510090001008.000000000000000,45.492713928222656,-122.528709411621094,POWELLHURST-GILBERT,EPCO
1977,410510066021002.000000000000000,45.470710754394531,-122.687881469726562,HILLSDALE,SWCS
1978,410510084002000.000000000000000,45.495746612548828,-122.539077758789062,POWELLHURST-GILBERT,EPCO
1979,410510090001009.000000000000000,45.493240356445312,-122.534767150878906,POWELLHURST-GILBERT,EPCO
1980,410510059001080.000000000000000,45.476287841796875,-122.670188903808594,SOUTH PORTLAND,SWCS
1981,410510090001011.000000000000000,45.491004943847656,-122.533576965332031,POWELLHURST-GILBERT,EPCO
1982,410510085001005.000000000000000,45.484508514404297,-122.540939331054688,POWELLHURST-GILBERT,EPCO
1983,410510090001007.000000000000000,45.496971130371094,-122.536384582519531,POWELLHURST-GILBERT,EPCO
1984,410510090001002.000000000000000,45.496593475341797,-122.530387878417969,POWELLHURST-GILBERT,EPCO
1985,410510090002003.000000000000000,45.488510131835938,-122.534973144531250,POWELLHURST-GILBERT,EPCO
1986,410510085001000.000000000000000,45.489021301269531,-122.539878845214844,POWELLHURST-GILBERT,EPCO
1987,410510092012025.000000000000000,45.515201568603516,-122.533805847167969,MILL PARK,EPCO
1988,410510072021025.000000000000000,45.637607574462891,-122.762222290039062,ST. JOHNS,NPNS
1989,410510090001005.000000000000000,45.495166778564453,-122.530677795410156,POWELLHURST-GILBERT,EPCO
1990,410510090001001.000000000000000,45.495826721191406,-122.528625488281250,POWELLHURST-GILBERT,EPCO
1991,410510092011015.000000000000000,45.508022308349609,-122.523155212402344,HAZELWOOD,EPCO
1992,410510090001012.000000000000000,45.491889953613281,-122.528778076171875,POWELLHURST-GILBERT,EPCO
1993,410510091024020.000000000000000,45.484622955322266,-122.521911621093750,POWELLHURST-GILBERT,EPCO
1994,410510092011011.000000000000000,45.509735107421875,-122.523513793945312,HAZELWOOD,EPCO
1995,410510092012020.000000000000000,45.507965087890625,-122.527259826660156,HAZELWOOD,EPCO
1996,410510092011013.000000000000000,45.508869171142578,-122.523521423339844,HAZELWOOD,EPCO
1997,410510090003000.000000000000000,45.501102447509766,-122.524703979492188,POWELLHURST-GILBERT,EPCO
1998,410510059001081.000000000000000,45.476558685302734,-122.671493530273438,SOUTH PORTLAND,SWCS
1999,410510091012012.000000000000000,45.501590728759766,-122.520996093750000,POWELLHURST-GILBERT,EPCO
2000,410510092011018.000000000000000,45.504684448242188,-122.523918151855469,HAZELWOOD,EPCO
2001,410510090001014.000000000000000,45.494354248046875,-122.526771545410156,POWELLHURST-GILBERT,EPCO
2002,410510091012014.000000000000000,45.499069213867188,-122.519805908203125,POWELLHURST-GILBERT,EPCO
2003,410510090001000.000000000000000,45.496505737304688,-122.525451660156250,POWELLHURST-GILBERT,EPCO
2004,410510090001013.000000000000000,45.492252349853516,-122.527000427246094,POWELLHURST-GILBERT,EPCO
2005,410510091021005.000000000000000,45.496688842773438,-122.520957946777344,POWELLHURST-GILBERT,EPCO
2006,410510091011010.000000000000000,45.500156402587891,-122.501480102539062,CENTENNIAL,EPCO
2007,410510091012019.000000000000000,45.498611450195312,-122.522872924804688,POWELLHURST-GILBERT,EPCO
2008,410510091021002.000000000000000,45.497558593750000,-122.516723632812500,CENTENNIAL,EPCO
2009,410510085001001.000000000000000,45.487915039062500,-122.538742065429688,POWELLHURST-GILBERT,EPCO
2010,410510091022016.000000000000000,45.493511199951172,-122.511291503906250,CENTENNIAL,EPCO
2011,410510097013015.000000000000000,45.505798339843750,-122.501075744628906,CENTENNIAL,EPCO
2012,410510085001019.000000000000000,45.478012084960938,-122.542083740234375,POWELLHURST-GILBERT,EPCO
2013,410510085001009.000000000000000,45.487304687500000,-122.545349121093750,POWELLHURST-GILBERT,EPCO
2014,410510085001023.000000000000000,45.476959228515625,-122.538024902343750,POWELLHURST-GILBERT,EPCO
2015,410510059001042.000000000000000,45.477958679199219,-122.671813964843750,SOUTH PORTLAND,SWCS
2016,410510059001041.000000000000000,45.478034973144531,-122.671211242675781,SOUTH PORTLAND,SWCS
2017,410510085001014.000000000000000,45.480861663818359,-122.538246154785156,POWELLHURST-GILBERT,EPCO
2018,410510059001043.000000000000000,45.477058410644531,-122.670539855957031,SOUTH PORTLAND,SWCS
2019,410510085001004.000000000000000,45.484561920166016,-122.538925170898438,POWELLHURST-GILBERT,EPCO
2020,410510072021076.000000000000000,45.632133483886719,-122.751884460449219,ST. JOHNS,NPNS
2021,410510090002006.000000000000000,45.484012603759766,-122.535079956054688,POWELLHURST-GILBERT,EPCO
2022,410510090002005.000000000000000,45.485328674316406,-122.535018920898438,POWELLHURST-GILBERT,EPCO
2023,410510090002007.000000000000000,45.482921600341797,-122.535018920898438,POWELLHURST-GILBERT,EPCO
2024,410510090002010.000000000000000,45.482181549072266,-122.536705017089844,POWELLHURST-GILBERT,EPCO
2025,410510090002011.000000000000000,45.481357574462891,-122.534919738769531,POWELLHURST-GILBERT,EPCO
2026,410510090002013.000000000000000,45.480869293212891,-122.537704467773438,POWELLHURST-GILBERT,EPCO
2027,410510089013016.000000000000000,45.467266082763672,-122.541572570800781,PLEASANT VALLEY,EPCO
2028,410510059001087.000000000000000,45.470172882080078,-122.668220520019531,SOUTH PORTLAND,SWCS
2029,410510091024018.000000000000000,45.483303070068359,-122.518074035644531,POWELLHURST-GILBERT,EPCO
2030,410510089012001.000000000000000,45.480617523193359,-122.534187316894531,PLEASANT VALLEY/POWELLHURST-GILBERT,EPCO
2031,410510089011016.000000000000000,45.475849151611328,-122.525260925292969,PLEASANT VALLEY,EPCO
2032,410510089011063.000000000000000,45.462341308593750,-122.527580261230469,PLEASANT VALLEY,EPCO
2033,410510089012012.000000000000000,45.470771789550781,-122.530273437500000,PLEASANT VALLEY,EPCO
2034,410510089013003.000000000000000,45.473812103271484,-122.540206909179688,PLEASANT VALLEY,EPCO
2035,410510089012007.000000000000000,45.475753784179688,-122.526893615722656,PLEASANT VALLEY,EPCO
2036,410510089011022.000000000000000,45.473651885986328,-122.509696960449219,PLEASANT VALLEY,EPCO
2037,410510091024022.000000000000000,45.486850738525391,-122.522529602050781,POWELLHURST-GILBERT,EPCO
2038,410510089011014.000000000000000,45.478271484375000,-122.520812988281250,PLEASANT VALLEY/POWELLHURST-GILBERT,EPCO
2039,410510089013013.000000000000000,45.469013214111328,-122.537940979003906,PLEASANT VALLEY,EPCO
2040,410510091024023.000000000000000,45.486896514892578,-122.520469665527344,POWELLHURST-GILBERT,EPCO
2041,410510090002008.000000000000000,45.482509613037109,-122.527717590332031,POWELLHURST-GILBERT,EPCO
2042,410510059003013.000000000000000,45.487274169921875,-122.676109313964844,SOUTH PORTLAND,SWCS
2043,410510082023015.000000000000000,45.504585266113281,-122.540870666503906,MILL PARK,EPCO
2044,410510084001000.000000000000000,45.503231048583984,-122.539253234863281,POWELLHURST-GILBERT,EPCO
2045,410510085001008.000000000000000,45.487144470214844,-122.546249389648438,POWELLHURST-GILBERT,EPCO
2046,410510084002005.000000000000000,45.495258331298828,-122.544952392578125,POWELLHURST-GILBERT,EPCO
2047,410510082023018.000000000000000,45.504806518554688,-122.539466857910156,MILL PARK,EPCO
2048,410510085001003.000000000000000,45.486312866210938,-122.542694091796875,POWELLHURST-GILBERT,EPCO
2049,410510084001010.000000000000000,45.501594543457031,-122.538192749023438,POWELLHURST-GILBERT,EPCO
2050,410510070002089.000000000000000,45.530956268310547,-122.763381958007812,NORTHWEST HEIGHTS,NWNW
2051,410510084001006.000000000000000,45.498558044433594,-122.544456481933594,POWELLHURST-GILBERT,EPCO
2052,410510070004049.000000000000000,45.534042358398438,-122.777221679687500,NORTHWEST HEIGHTS,NWNW
2053,410510060021003.000000000000000,45.477188110351562,-122.680770874023438,HILLSDALE,SWCS
2054,410510084002013.000000000000000,45.490695953369141,-122.543991088867188,POWELLHURST-GILBERT,EPCO
2055,410510086002028.000000000000000,45.462821960449219,-122.588096618652344,BRENTWOOD-DARLINGTON,SEUL
2056,410510084002003.000000000000000,45.495777130126953,-122.543762207031250,POWELLHURST-GILBERT,EPCO
2057,410510059001026.000000000000000,45.485858917236328,-122.672698974609375,SOUTH PORTLAND,SWCS
2058,410510086002021.000000000000000,45.464168548583984,-122.588394165039062,BRENTWOOD-DARLINGTON,SEUL
2059,410510086002013.000000000000000,45.464179992675781,-122.584197998046875,BRENTWOOD-DARLINGTON,SEUL
2060,410510086002015.000000000000000,45.462493896484375,-122.582809448242188,BRENTWOOD-DARLINGTON,SEUL
2061,410510086002020.000000000000000,45.462234497070312,-122.580505371093750,BRENTWOOD-DARLINGTON,SEUL
2062,410510089022013.000000000000000,45.462314605712891,-122.572341918945312,LENTS,EPCO
2063,410510086002032.000000000000000,45.461673736572266,-122.586479187011719,BRENTWOOD-DARLINGTON,SEUL
2064,410510089021065.000000000000000,45.462570190429688,-122.566734313964844,LENTS,EPCO
2065,410510089011046.000000000000000,45.463237762451172,-122.516006469726562,PLEASANT VALLEY,EPCO
2066,410510089021066.000000000000000,45.461723327636719,-122.563789367675781,LENTS,EPCO
2067,410510089021038.000000000000000,45.462020874023438,-122.561599731445312,LENTS,EPCO
2068,410510089013019.000000000000000,45.461154937744141,-122.547904968261719,PLEASANT VALLEY,EPCO
2069,410510089011068.000000000000000,45.461868286132812,-122.516326904296875,PLEASANT VALLEY,EPCO
2070,410510089011070.000000000000000,45.461753845214844,-122.497924804687500,PLEASANT VALLEY,EPCO
2071,410510029032016.000000000000000,45.533103942871094,-122.565261840820312,MADISON SOUTH,CNN
2072,410510089011028.000000000000000,45.471302032470703,-122.505874633789062,PLEASANT VALLEY,EPCO
2073,410510089011085.000000000000000,45.463764190673828,-122.506904602050781,PLEASANT VALLEY,EPCO
2074,410510003012017.000000000000000,45.485908508300781,-122.638587951660156,REED,SEUL
2076,410510017021000.000000000000000,45.532604217529297,-122.565788269042969,MADISON SOUTH,CNN
2077,410510003013004.000000000000000,45.489261627197266,-122.629936218261719,REED,SEUL
2078,410510003013005.000000000000000,45.489448547363281,-122.632530212402344,REED,SEUL
2079,410510082013008.000000000000000,45.506900787353516,-122.563293457031250,HAZELWOOD,EPCO
2080,410510016022019.000000000000000,45.506340026855469,-122.567443847656250,MONTAVILLA,SEUL
2081,410510082011029.000000000000000,45.512489318847656,-122.562332153320312,HAZELWOOD,EPCO
2082,410510001007027.000000000000000,45.464649200439453,-122.665138244628906,SELLWOOD-MORELAND,SEUL
2083,410510082013001.000000000000000,45.510574340820312,-122.562179565429688,HAZELWOOD,EPCO
