OID_,gidbk20,intptlat20,intptlon20,DISTRICT
1363,410510051032025.000000000000000,45.523486200000001,-122.671859799999993,4
1370,410510005023002.000000000000000,45.478587400000002,-122.582888900000000,3
1373,410510038031016.000000000000000,45.565439699999999,-122.690303999999998,2
1374,410510081001009.000000000000000,45.530371799999998,-122.562683300000003,1
1375,410510035011008.000000000000000,45.560058499999997,-122.680576000000002,2
1376,410510040022031.000000000000000,45.576070999999999,-122.724620999999999,2
1378,410510097033008.000000000000000,45.515858600000001,-122.492854699999995,1
1380,410510106021004.000000000000000,45.522813700000000,-122.670780500000006,4
1381,410510034011014.000000000000000,45.561078700000003,-122.666657400000005,2
1382,410510025021000.000000000000000,45.538392999999999,-122.631945799999997,2
1384,410510009011003.000000000000000,45.504076300000001,-122.626742699999994,3
1385,410510025021016.000000000000000,45.535467500000003,-122.634110300000003,2
1386,410510008023029.000000000000000,45.491131699999997,-122.611457000000001,3
1387,410510023032015.000000000000000,45.530418400000002,-122.659139699999997,2
1388,410510012041019.000000000000000,45.515363700000002,-122.636600400000006,3
1389,410510074002012.000000000000000,45.565766699999998,-122.613648600000005,2
1390,410510056022001.000000000000000,45.512607400000000,-122.681523200000001,4
1391,410510052012020.000000000000000,45.517882399999998,-122.686988799999995,4
1395,410510045002003.000000000000000,45.536186200000003,-122.699337299999996,4
1396,410510046011008.000000000000000,45.527934000000002,-122.714354799999995,4
1401,410510031003030.000000000000000,45.551201300000002,-122.632244499999999,2
1402,410510005023000.000000000000000,45.479244100000003,-122.580358200000006,3
1409,410510064041003.000000000000000,45.440622800000000,-122.724208300000001,4
1413,410510014001007.000000000000000,45.516212500000002,-122.622056299999997,3
1420,410510082012003.000000000000000,45.511162599999999,-122.556619600000005,1
1421,410510003022008.000000000000000,45.477379499999998,-122.620061600000000,3
1426,410510039023012.000000000000000,45.575244200000000,-122.698466199999999,2
1427,410510018013028.000000000000000,45.524721000000000,-122.609549299999998,3
1428,410510080021007.000000000000000,45.543306000000001,-122.540191600000000,1
1432,410510039031024.000000000000000,45.582979500000000,-122.711066000000002,2
1436,410510089023031.000000000000000,45.465778299999997,-122.557270900000006,1
1437,410510029033018.000000000000000,45.534261800000003,-122.575472099999999,3
1438,410510016011006.000000000000000,45.518185500000001,-122.582359199999999,3
1439,410510088002011.000000000000000,45.465162300000003,-122.603484899999998,3
1445,410510040023016.000000000000000,45.582471200000001,-122.730337899999995,2
1447,410510059012021.000000000000000,45.499792999999997,-122.679357899999999,4
1449,410510051031008.000000000000000,45.523426299999997,-122.675931599999998,4
1450,410510033021020.000000000000000,45.551321500000000,-122.651076700000004,2
1454,410510037011025.000000000000000,45.574774200000000,-122.667715099999995,2
1457,410510005013027.000000000000000,45.477592600000001,-122.598349900000002,3
1458,410510004022015.000000000000000,45.484052100000000,-122.600851700000007,3
1461,410510010001012.000000000000000,45.498552699999998,-122.653231399999996,3
1466,410510056022003.000000000000000,45.512481700000002,-122.683901199999994,4
1467,410510040033000.000000000000000,45.590435599999999,-122.719543799999997,2
1472,410510061002002.000000000000000,45.482786599999997,-122.697006400000006,4
1473,410510012021012.000000000000000,45.510325600000002,-122.640816700000002,3
1476,410510036014027.000000000000000,45.563068199999996,-122.660060599999994,2
1478,410510006013007.000000000000000,45.483588900000001,-122.570065200000002,1
1484,410510007024014.000000000000000,45.494817200000000,-122.597091500000005,3
1485,410510012042027.000000000000000,45.515372999999997,-122.639643500000005,3
1486,410510028011032.000000000000000,45.544562200000001,-122.610161399999996,3
1489,410510066022011.000000000000000,45.469309600000003,-122.713491700000006,4
1492,410510004013060.000000000000000,45.476062499999998,-122.610731200000004,3
1493,410510009011011.000000000000000,45.502651999999998,-122.627913899999996,3
1494,410510076002005.000000000000000,45.559519000000002,-122.590055699999994,2
1498,410510040034025.000000000000000,45.580843299999998,-122.718962899999994,2
1499,410510040035019.000000000000000,45.584797899999998,-122.728595200000001,2
1500,410510043001018.000000000000000,45.600938900000003,-122.787444100000002,4
1505,410510029025001.000000000000000,45.546098800000003,-122.592715299999995,3
1507,410510059033002.000000000000000,45.487402000000003,-122.677577499999998,4
1509,410510094004023.000000000000000,45.541635999999997,-122.534299500000003,1
1512,410510004012022.000000000000000,45.480963099999997,-122.612901699999995,3
1517,410510050022034.000000000000000,45.531779399999998,-122.687335700000006,4
1518,410510006014012.000000000000000,45.486643999999998,-122.573701799999995,1
1522,410510041021010.000000000000000,45.592149499999998,-122.737278300000000,2
1524,410510051011003.000000000000000,45.531166499999998,-122.681918499999995,4
1527,410510011022075.000000000000000,45.505325599999999,-122.654228500000002,3
1529,410510017033016.000000000000000,45.526826900000003,-122.590631000000002,3
1530,410510090021004.000000000000000,45.498115400000003,-122.535426000000001,1
1533,410510034012012.000000000000000,45.557031600000002,-122.664130200000002,2
1534,410510043001019.000000000000000,45.598471500000002,-122.785800199999997,4
1536,410510040022006.000000000000000,45.580710900000000,-122.721182999999996,2
1538,410510038022005.000000000000000,45.574414500000003,-122.686778099999998,2
1539,410510011021014.000000000000000,45.511079199999998,-122.650020200000000,3
1541,410510087001017.000000000000000,45.472304700000002,-122.589832200000004,3
1542,410510029013013.000000000000000,45.547550800000003,-122.598869899999997,3
1543,410510073001151.000000000000000,45.560716900000003,-122.533088500000005,1
1544,410510003012031.000000000000000,45.479559799999997,-122.621115099999997,3
1545,410510014002020.000000000000000,45.512447500000000,-122.616622699999994,3
1547,410510038011020.000000000000000,45.581031699999997,-122.675332100000006,2
1559,410510036012006.000000000000000,45.576856599999999,-122.660347299999998,2
1567,410510077002010.000000000000000,45.556981999999998,-122.576129499999993,1
1571,410510050022016.000000000000000,45.534488699999997,-122.688118500000002,4
1574,410510003022027.000000000000000,45.475498000000002,-122.615970000000004,3
1575,410510005012011.000000000000000,45.479836400000003,-122.593159200000002,3
1579,410510081002006.000000000000000,45.533154099999997,-122.557427599999997,1
1581,410510090011000.000000000000000,45.492873899999999,-122.524826300000001,1
1585,410510041032006.000000000000000,45.599221399999998,-122.743927700000000,2
1586,410510043001045.000000000000000,45.611468299999999,-122.793452599999995,4
1587,410510013023023.000000000000000,45.505288000000000,-122.631206800000001,3
1589,410510025022012.000000000000000,45.532735000000002,-122.638108500000001,2
1593,410510020012006.000000000000000,45.526105500000000,-122.633791700000003,3
1594,410510080021008.000000000000000,45.543922199999997,-122.537770600000002,1
1595,410510002022034.000000000000000,45.474715099999997,-122.647336800000005,4
1597,410510036022064.000000000000000,45.563561800000002,-122.641616700000000,2
1600,410510092023010.000000000000000,45.511374600000003,-122.516632099999995,1
1601,410510046021017.000000000000000,45.511515099999997,-122.697401700000000,4
1603,410510003026011.000000000000000,45.474586299999999,-122.632915400000002,4
1604,410510077001023.000000000000000,45.557305300000003,-122.571795600000002,1
1609,410510015003009.000000000000000,45.512422700000002,-122.609873500000006,3
1611,410510035013013.000000000000000,45.558764400000001,-122.686145499999995,2
1612,410510052013016.000000000000000,45.518023900000003,-122.687618599999993,4
1614,410510088001005.000000000000000,45.466812900000001,-122.594666300000000,3
1616,410510035022016.000000000000000,45.551948899999999,-122.687505400000006,2
1617,410510073001158.000000000000000,45.564143999999999,-122.513114000000002,1
1618,410510038032000.000000000000000,45.569180500000002,-122.675388400000003,2
1621,410510032003002.000000000000000,45.554887800000003,-122.643402600000002,2
1625,410510048001004.000000000000000,45.529451399999999,-122.697581299999996,4
1627,410510034023006.000000000000000,45.553987499999998,-122.674718900000002,2
1636,410510093021000.000000000000000,45.532791400000001,-122.527375199999994,1
1638,410510003012005.000000000000000,45.484084099999997,-122.628802300000004,4
1639,410510029014003.000000000000000,45.554655699999998,-122.595765099999994,3
1641,410510070011000.000000000000000,45.551405799999998,-122.775420299999993,4
1642,410510011022025.000000000000000,45.510452800000003,-122.661323100000004,3
1647,410510023032001.000000000000000,45.531141800000000,-122.659132700000001,2
1649,410510050021013.000000000000000,45.525702299999999,-122.687089700000001,4
1654,410510040034021.000000000000000,45.581566000000002,-122.718422000000004,2
1659,410510095011022.000000000000000,45.545541999999998,-122.527360599999994,1
1662,410510036012004.000000000000000,45.577775799999998,-122.657598500000006,2
1663,410510029011003.000000000000000,45.553922000000000,-122.581168000000005,3
1664,410510095013004.000000000000000,45.548756400000002,-122.508257400000005,1
1676,410510017021022.000000000000000,45.527211500000000,-122.574427799999995,3
1677,410510035013004.000000000000000,45.556147000000003,-122.691344799999996,2
1679,410510091022005.000000000000000,45.494026099999999,-122.510213199999995,1
1682,410510006024007.000000000000000,45.481192299999996,-122.575628399999999,1
1684,410510025021017.000000000000000,45.535438800000001,-122.635842600000004,2
1685,410510027011023.000000000000000,45.544664599999997,-122.618265800000003,2
1686,410510017032000.000000000000000,45.530892199999997,-122.579521299999996,3
1690,410510059012023.000000000000000,45.497212900000001,-122.675408899999994,4
1691,410510073001066.000000000000000,45.577046600000003,-122.610301699999994,2
1693,410050216013010.000000000000000,45.461119400000001,-122.596650499999996,3
1697,410510086002002.000000000000000,45.469338800000003,-122.586174700000001,3
1700,410510060011012.000000000000000,45.490521500000000,-122.683357500000000,4
1704,410510082031029.000000000000000,45.513653900000001,-122.543995699999996,1
1708,410510059021011.000000000000000,45.495718599999996,-122.671401299999999,4
1710,410510006021015.000000000000000,45.474927899999997,-122.568130400000001,1
1716,410510018022008.000000000000000,45.517917300000001,-122.614052299999997,3
1717,410510020023027.000000000000000,45.523940300000000,-122.642439699999997,3
1718,410510037021031.000000000000000,45.567072300000000,-122.664465300000003,2
1719,410510016012020.000000000000000,45.511170800000002,-122.579919599999997,3
1721,410510039023025.000000000000000,45.572982400000001,-122.700181000000001,2
1723,410510013014008.000000000000000,45.517583100000003,-122.633018500000006,3
1726,410510031001035.000000000000000,45.560897199999999,-122.633033499999996,2
1730,410510081004002.000000000000000,45.525807399999998,-122.545810000000003,1
1735,410510017022006.000000000000000,45.525967700000002,-122.575527800000003,3
1738,410510007022020.000000000000000,45.491164699999999,-122.590176099999994,3
1739,410510081005004.000000000000000,45.524543899999998,-122.564657699999998,1
1740,410510092022008.000000000000000,45.504876299999999,-122.513199000000000,1
1742,410510006012010.000000000000000,45.480875300000001,-122.560693299999997,1
1745,410510031003018.000000000000000,45.553676799999998,-122.632261999999997,2
1746,410510051024003.000000000000000,45.526193800000001,-122.680712000000000,4
1747,410510003012034.000000000000000,45.476547900000000,-122.637451900000002,4
1748,410510040023022.000000000000000,45.578766799999997,-122.736846600000007,2
1749,410510083013004.000000000000000,45.501938400000000,-122.576814499999998,1
1750,410510029024006.000000000000000,45.534157299999997,-122.594898999999998,3
1752,410510077002014.000000000000000,45.556040000000003,-122.575170000000000,1
1753,410510037021037.000000000000000,45.567084500000000,-122.667687500000000,2
